depth_averaged_kz,ws,pressure,output
0.01471831475913243,-5e-06,5.83475e-05,1.1588996720532585
0.007851461688275963,2.5000000000000015e-06,1.6685e-05,1.3249697901767983
0.025506344922054704,8.333333333333335e-06,0.00017500249999999998,1.3201368419935455
0.011119314062580769,-8.333333333333334e-06,3.3350000000000004e-05,1.0629732904913383
0.020065045463320032,-1e-05,0.00010834250000000001,1.0165346217994797
0.009625089737210674,-8.333333333333334e-06,2.50175e-05,1.0634178804305652
0.025506344922054704,-2.4999999999999998e-06,0.00017500249999999998,1.2357273380505116
0.009625089737210674,0.0,2.50175e-05,1.3223363383505906
0.012435264553126105,-8.333333333333327e-07,4.1682500000000006e-05,1.292638754279706
0.005536143247468725,-1.666666666666667e-06,8.3525e-06,1.269980752432015
0.01362469619503782,6.666666666666667e-06,5.0015e-05,1.3226079045854149
0.01362469619503782,-8.333333333333327e-07,5.0015e-05,1.2922766812228037
0.01362469619503782,-7.500000000000001e-06,5.0015e-05,1.085843053539329
0.009625089737210674,5.833333333333336e-06,2.50175e-05,1.3248050958156266
0.005536143247468725,3.333333333333334e-06,8.3525e-06,1.3292687440400122
0.012435264553126105,-2.4999999999999998e-06,4.1682500000000006e-05,1.2376172000532328
3.055307343707976e-05,-7.500000000000001e-06,2e-08,1.5229860631243364
0.020823114485557237,5.000000000000001e-06,0.000116675,1.320264678794318
0.020823114485557237,-8.333333333333334e-06,0.000116675,1.0616726194774737
0.011119314062580769,6.666666666666667e-06,3.3350000000000004e-05,1.3239789891966824
0.022947549949051425,8.333333333333344e-07,0.0001416725,1.3192539950655011
0.021554538050176524,1e-05,0.00012500749999999999,1.3210389843114945
0.022947549949051425,-8.333333333333327e-07,0.0001416725,1.2907830062551753
0.005536143247468725,4.166666666666667e-06,8.3525e-06,1.3299171244842922
0.007851461688275963,-5e-06,1.6685e-05,1.1613385806638334
0.007851461688275963,4.166666666666667e-06,1.6685e-05,1.325851822834516
0.011119314062580769,8.333333333333335e-06,3.3350000000000004e-05,1.3245829941571123
0.025506344922054704,2.5000000000000015e-06,0.00017500249999999998,1.3192670028973017
0.005536143247468725,-5e-06,8.3525e-06,1.1635809747800088
0.01471831475913243,0.0,5.83475e-05,1.3203816897573597
0.023613258523026148,-3.3333333333333333e-06,0.00015000499999999998,1.209314097711497
0.025506344922054704,9.16666666666667e-06,0.00017500249999999998,1.3202611851022443
0.017595955906854775,-4.166666666666667e-06,8.334500000000001e-05,1.1839205974733473
0.018455726426962187,5.000000000000001e-06,9.16775e-05,1.320708173500616
0.022947549949051425,-6.666666666666667e-06,0.0001416725,1.1087012102732516
0.0157361097105631,3.333333333333334e-06,6.668e-05,1.32097770012364
0.022947549949051425,7.500000000000001e-06,0.0001416725,1.3203647840488222
0.01362469619503782,-8.333333333333334e-06,5.0015e-05,1.0624526026340047
0.007851461688275963,5.000000000000001e-06,1.6685e-05,1.3262932078519387
0.018455726426962187,-4.166666666666667e-06,9.16775e-05,1.1838112923172253
0.02610688560327048,9.16666666666667e-06,0.000183335,1.320182939431697
0.019277187673212973,-5.833333333333334e-06,0.00010001,1.133360430644407
0.011119314062580769,1e-05,3.3350000000000004e-05,1.325187461898514
0.024260706581628287,3.333333333333334e-06,0.0001583375,1.3195194018496188
0.018455726426962187,-5.833333333333334e-06,9.16775e-05,1.133445443929882
0.01362469619503782,4.166666666666667e-06,5.0015e-05,1.3218815584895054
3.055307343707976e-05,-3.3333333333333333e-06,2e-08,1.9516560357281154
3.055307343707976e-05,1.666666666666667e-06,2e-08,2.532292004452213
0.022261942718339443,-4.166666666666667e-06,0.00013334,1.183432899409385
0.018455726426962187,1e-05,9.16775e-05,1.3217583389222463
0.011119314062580769,-5e-06,3.3350000000000004e-05,1.1597882638740207
0.012435264553126105,1e-05,4.1682500000000006e-05,1.3242563559556115
0.023613258523026148,-9.166666666666668e-06,0.00015000499999999998,1.0386773998467946
0.020823114485557237,6.666666666666667e-06,0.000116675,1.320572507792233
0.02610688560327048,-8.333333333333334e-06,0.000183335,1.0613820273683348
0.024260706581628287,7.500000000000001e-06,0.0001583375,1.320174295666579
0.007851461688275963,-1e-05,1.6685e-05,1.018630374063097
3.055307343707976e-05,-8.333333333333334e-06,2e-08,1.4472826367886567
0.022261942718339443,-2.4999999999999998e-06,0.00013334,1.2359810732793808
0.018455726426962187,-3.3333333333333333e-06,9.16775e-05,1.2098213438585317
0.022261942718339443,-8.333333333333327e-07,0.00013334,1.2908484485681189
0.024891319123802175,1.666666666666667e-06,0.00016667,1.3191979909368265
0.023613258523026148,7.500000000000001e-06,0.00015000499999999998,1.320265445099726
0.005536143247468725,5.000000000000001e-06,8.3525e-06,1.3305660360907194
0.019277187673212973,-2.4999999999999998e-06,0.00010001,1.2362939680581313
0.024260706581628287,9.16666666666667e-06,0.0001583375,1.3204364093267824
0.01362469619503782,-2.4999999999999998e-06,5.0015e-05,1.2372865989461
0.024260706581628287,-8.333333333333334e-06,0.0001583375,1.0614686165216138
0.007851461688275963,5.833333333333336e-06,1.6685e-05,1.326734838593944
0.012435264553126105,4.166666666666667e-06,4.1682500000000006e-05,1.3223844844894879
0.0157361097105631,1.666666666666667e-06,6.668e-05,1.320563319011802
0.018455726426962187,2.5000000000000015e-06,9.16775e-05,1.3201836240656868
0.0157361097105631,-5.833333333333334e-06,6.668e-05,1.133793495790458
0.011119314062580769,-2.4999999999999998e-06,3.3350000000000004e-05,1.2380697833715073
