ws,pmax,output
-8.333333333333337e-06,0.7084791666666667,29134.24343926773
-6.666666666666667e-05,0.7084791666666667,414.13763476434707
-5e-05,0.20872916666666666,1.1715078323197055
6.666666666666668e-05,0.7917708333333333,1899208.7322501335
9.166666666666667e-05,0.16708333333333333,8.04461168915039
3.3333333333333335e-05,0.3753125,171.9212215671144
-0.0001,0.042145833333333334,0.06343571539288256
3.3333333333333335e-05,0.1254375,2.9670871267746133
0.0,0.50025,813.8711668482964
3.3333333333333335e-05,0.7501249999999999,340690.07034606714
-3.3333333333333335e-05,0.33366666666666667,9.810772170867903
5.000000000000001e-05,0.08379166666666667,1.8353587878445952
4.166666666666667e-05,1.0,143519613.70242524
5.000000000000001e-05,0.9167083333333332,24178132.201967224
5.8333333333333346e-05,0.7084791666666667,240003.83052069688
7.5e-05,0.8334166666666666,6075212.771135269
5.8333333333333346e-05,0.3753125,245.92507742059283
-8.333333333333334e-05,0.08379166666666667,0.14168319839610138
8.333333333333333e-05,0.08379166666666667,2.0714236506869574
6.666666666666668e-05,0.0005,0.6531817834565187
8.333333333333333e-05,0.7501249999999999,1021440.5821798017
5.000000000000001e-05,0.29202083333333334,48.25105122674661
0.0,0.20872916666666666,6.769054850434622
-0.0001,0.7084791666666667,45.50038906050178
3.3333333333333335e-05,0.08379166666666667,1.7168020377300222
-1.666666666666666e-05,0.16708333333333333,2.289610429818328
0.0,0.16708333333333333,3.914037109929859
-4.166666666666667e-05,0.6668333333333333,1287.4157834872274
2.4999999999999998e-05,0.250375,17.61541217571935
-5e-05,0.8750625,35483.548267690625
6.666666666666668e-05,0.33366666666666667,124.39448043955784
-5e-05,0.7501249999999999,3160.5091740914863
8.333333333333337e-06,0.7501249999999999,159164.7607582503
-1.666666666666666e-05,0.7917708333333333,92250.77907870352
7.5e-05,0.8750625,16512440.532172065
-8.333333333333334e-05,0.042145833333333334,0.10364335767841708
6.666666666666668e-05,0.7501249999999999,728326.5208345067
-3.3333333333333335e-05,0.9583541666666666,857487.3818473986
-3.3333333333333335e-05,0.5835416666666666,515.4589771748471
8.333333333333333e-05,0.20872916666666666,15.424529437535305
6.666666666666668e-05,0.29202083333333334,57.896073927320714
6.666666666666668e-05,0.042145833333333334,1.1065433930072222
3.3333333333333335e-05,0.4169583333333333,372.54430643402424
-7.500000000000001e-05,0.1254375,0.25218742647630354
-9.166666666666667e-05,1.0,9120.893940667786
8.333333333333333e-05,0.7917708333333333,2708936.718074835
-0.0001,0.8750625,533.3769999051625
2.4999999999999998e-05,0.9167083333333332,11575677.60878516
9.166666666666667e-05,0.45860416666666665,1962.545103336239
1.666666666666666e-05,0.5418958333333332,2901.6192390692922
-0.0001,0.3753125,0.999937046915491
2.4999999999999998e-05,0.7084791666666667,110626.46114553505
-9.166666666666667e-05,0.8750625,1001.1701287293217
-8.333333333333337e-06,0.9583541666666666,6182998.4473300995
-4.166666666666667e-05,0.20872916666666666,1.5590258954986516
8.333333333333333e-05,0.7084791666666667,391562.27270664007
7.5e-05,0.50025,3682.420642757066
-9.166666666666667e-05,0.8334166666666666,503.5289172005131
-2.4999999999999998e-05,0.9583541666666666,1719884.4058483206
7.5e-05,0.29202083333333334,63.023387754051456
6.666666666666668e-05,0.6251874999999999,45255.67207913395
-4.166666666666667e-05,0.5418958333333332,146.23820931908256
-8.333333333333334e-05,0.9583541666666666,8895.609096646484
4.166666666666667e-05,0.29202083333333334,43.67698019237399
-1.666666666666666e-05,0.08379166666666667,0.9426439034183683
-6.666666666666667e-05,0.9167083333333332,18241.073478891056
-0.0001,0.8334166666666666,277.5942894384727
-0.0001,0.50025,3.5908100161797902
-7.500000000000001e-05,0.6668333333333333,117.75897405607361
8.333333333333337e-06,0.250375,13.930449382104612
5.000000000000001e-05,0.50025,2500.511645977529
-1.666666666666666e-05,0.5835416666666666,1506.8583898897475
3.3333333333333335e-05,0.16708333333333333,5.349105757709205
2.4999999999999998e-05,0.8334166666666666,1718962.487471966
4.166666666666667e-05,0.1254375,3.121931118932118
-4.166666666666667e-05,0.7501249999999999,6112.122415145015
-1.666666666666666e-05,0.042145833333333334,0.635375580007505
5.000000000000001e-05,0.5418958333333332,5824.172982539147
5.000000000000001e-05,0.6251874999999999,33183.37565101302
-5.833333333333333e-05,0.50025,27.876063815676257
-7.500000000000001e-05,0.8750625,3963.3407759751594
9.166666666666667e-05,0.29202083333333334,74.02623710728332
5.000000000000001e-05,0.20872916666666666,11.75838210862205
-6.666666666666667e-05,0.5835416666666666,57.23020848604779
0.0,0.0005,0.652166700175595
4.166666666666667e-05,0.042145833333333334,1.0544788403857828
-6.666666666666667e-05,0.0005,0.12196798433665582
2.4999999999999998e-05,0.0005,0.6525544919737646
-7.500000000000001e-05,0.7501249999999999,445.88524361264405
-5e-05,0.33366666666666667,4.660396297613359
-9.166666666666667e-05,0.7084791666666667,74.7109454962251
-5e-05,0.9583541666666666,195198.48622092296
-3.3333333333333335e-05,0.9167083333333332,350932.9433942057
-8.333333333333337e-06,0.33366666666666667,30.723865177835847
-5e-05,0.8334166666666666,15547.45427198713
-5.833333333333333e-05,0.33366666666666667,3.2755882788671262
5.8333333333333346e-05,0.9167083333333332,30081509.807090476
-3.3333333333333335e-05,0.7917708333333333,26597.17302247721
-1.666666666666666e-05,0.9583541666666666,3326846.944428318
-8.333333333333334e-05,0.5418958333333332,12.645284339942616
-6.666666666666667e-05,0.33366666666666667,2.3366425946980134
3.3333333333333335e-05,0.250375,19.525352673889458
7.5e-05,0.45860416666666665,1571.7544029319179
-3.3333333333333335e-05,0.7501249999999999,11646.780106534075
-5.833333333333333e-05,0.0005,0.15278284407694848
5.000000000000001e-05,0.7917708333333333,1303352.7746586897
-9.166666666666667e-05,0.6668333333333333,41.65390578311114
0.0001,0.1254375,4.233021189790676
5.000000000000001e-05,0.250375,23.467319007997
5.8333333333333346e-05,0.33366666666666667,112.85838745764957
-4.166666666666667e-05,1.0,1014273.4069265054
9.166666666666667e-05,0.042145833333333334,1.1573222137293655
-8.333333333333337e-06,0.45860416666666665,248.84279700000818
8.333333333333337e-06,0.5835416666666666,5216.104108870576
2.4999999999999998e-05,0.4169583333333333,320.273769591742
7.5e-05,0.5418958333333332,8776.511597186216
3.3333333333333335e-05,0.29202083333333334,39.235600258628786
9.166666666666667e-05,0.20872916666666666,16.405541354116956
-8.333333333333334e-05,0.6251874999999999,38.073446912730674
-5e-05,0.16708333333333333,0.7808867581485481
-3.3333333333333335e-05,0.4169583333333333,32.68753132816418
0.0,0.9167083333333332,4284358.59147476
-7.500000000000001e-05,1.0,43178.59205783071
5.000000000000001e-05,1.0,183846147.89155364
-9.166666666666667e-05,0.33366666666666667,0.9111562708173301
0.0001,0.7917708333333333,3820403.572100161
-2.4999999999999998e-05,1.0,4331689.340335804
-3.3333333333333335e-05,0.50025,123.18107153356084
5.8333333333333346e-05,0.45860416666666665,1240.0968606572505
8.333333333333337e-06,0.9583541666666666,16207818.505325863
8.333333333333333e-05,0.5418958333333332,9969.395688683711
2.4999999999999998e-05,0.33366666666666667,71.2806313890571
9.166666666666667e-05,0.08379166666666667,2.130513870902094
3.3333333333333335e-05,0.0005,0.6526831550012444
-9.166666666666667e-05,0.1254375,0.15201626720256473
-4.166666666666667e-05,0.50025,74.41507808290277
-1.666666666666666e-05,0.20872916666666666,3.7695035758791766
4.166666666666667e-05,0.5835416666666666,11753.27647217258
-7.500000000000001e-05,0.50025,11.38792505242068
2.4999999999999998e-05,0.6251874999999999,19197.506083531127
-8.333333333333337e-06,0.6668333333333333,12610.123125414406
3.3333333333333335e-05,0.20872916666666666,10.035746275942772
-1.666666666666666e-05,0.8750625,536526.349381185
8.333333333333337e-06,0.16708333333333333,4.261297049309727
5.8333333333333346e-05,0.08379166666666667,1.894432901356054
-5.833333333333333e-05,0.1254375,0.41552911119713076
-6.666666666666667e-05,0.6668333333333333,208.49041433539017
1.666666666666666e-05,0.20872916666666666,8.36346360158054
9.166666666666667e-05,0.5835416666666666,27788.90877776248
2.4999999999999998e-05,0.29202083333333334,34.912720639673395
8.333333333333337e-06,0.29202083333333334,26.65545887245056
-0.0001,0.9167083333333332,1050.9430425828577
-2.4999999999999998e-05,0.042145833333333334,0.5125369932018113
-2.4999999999999998e-05,0.250375,4.661466852658173
-5e-05,0.08379166666666667,0.371422985690451
0.0,0.3753125,88.09551304470061
-8.333333333333334e-05,0.6668333333333333,68.75711232658112
-5.833333333333333e-05,1.0,213753.53780001638
-5e-05,0.9167083333333332,82480.84322622637
1.666666666666666e-05,0.4169583333333333,270.6359611751003
9.166666666666667e-05,0.1254375,4.069655631383755
3.3333333333333335e-05,0.8334166666666666,2195550.397112095
1.666666666666666e-05,0.9583541666666666,22749310.970135566
4.166666666666667e-05,0.6668333333333333,68011.92076539852
3.3333333333333335e-05,0.5418958333333332,4247.767141781487
5.8333333333333346e-05,0.0005,0.6530598826457685
-2.4999999999999998e-05,0.5418958333333332,420.4549589929954
-1.666666666666666e-05,1.0,8486952.164134217
1.666666666666666e-05,0.3753125,127.77396125521665
5.000000000000001e-05,0.6668333333333333,81125.14363754475
-5.833333333333333e-05,0.4169583333333333,8.99837071748777
-9.166666666666667e-05,0.50025,5.16451024894924
8.333333333333337e-06,0.7084791666666667,66151.07526678087
8.333333333333333e-05,0.6668333333333333,152593.29550755653
-7.500000000000001e-05,0.9583541666666666,19067.195602732932
-4.166666666666667e-05,0.5835416666666666,294.9469270949844
0.0,0.5835416666666666,3964.6402880697265
-2.4999999999999998e-05,0.6251874999999999,1923.9856909631303
3.3333333333333335e-05,0.5835416666666666,9892.210429432296
-5.833333333333333e-05,0.042145833333333334,0.21000446977134965
-8.333333333333337e-06,0.5835416666666666,2482.7474240631645
-1.666666666666666e-05,0.9167083333333332,1325334.69813002
5.8333333333333346e-05,0.5835416666666666,16032.490597158669
-9.166666666666667e-05,0.20872916666666666,0.2982671417357093
4.166666666666667e-05,0.250375,21.47443303766905
3.3333333333333335e-05,0.8750625,5706935.982995092
8.333333333333337e-06,0.8750625,2433039.9751306614
-7.500000000000001e-05,0.45860416666666665,6.802763119151999
5.000000000000001e-05,0.3753125,220.05254514650449
-8.333333333333334e-05,0.33366666666666667,1.2356076886797251
-4.166666666666667e-05,0.8334166666666666,31304.409243540504
-4.166666666666667e-05,0.250375,2.4579885102143173
-8.333333333333334e-05,0.20872916666666666,0.3905506520938087
-5.833333333333333e-05,0.8334166666666666,7639.883164577609
-2.4999999999999998e-05,0.6668333333333333,4237.524224520551
-0.0001,0.250375,0.3227354838751781
-5e-05,0.4169583333333333,13.631753292961614
6.666666666666668e-05,0.6668333333333333,112432.86978266212
3.3333333333333335e-05,0.6251874999999999,23408.41033742597
-9.166666666666667e-05,0.250375,0.4262762471650623
-8.333333333333337e-06,1.0,15964470.112615146
5.8333333333333346e-05,0.8750625,11080748.361129336
0.0001,0.0005,0.6536495619122918
2.4999999999999998e-05,0.7917708333333333,678233.7930727768
9.166666666666667e-05,0.50025,4667.048504338669
9.166666666666667e-05,0.33366666666666667,162.95757365363878
-7.500000000000001e-05,0.0005,0.0969232635760686
3.3333333333333335e-05,0.6668333333333333,56269.640100687866
6.666666666666668e-05,1.0,293063874.66067433
1.666666666666666e-05,0.08379166666666667,1.5979449413500224
0.0,0.8750625,1693721.0305396672
-5e-05,0.0005,0.1905150489085957
1.666666666666666e-05,0.33366666666666667,61.791941976997165
-2.4999999999999998e-05,0.7084791666666667,9502.91366586592
7.5e-05,0.9167083333333332,45635801.15141542
-8.333333333333334e-05,0.5835416666666666,21.65432365159709
8.333333333333333e-05,0.6251874999999999,60451.64098446859
-8.333333333333337e-06,0.6251874999999999,5548.138838195337
2.4999999999999998e-05,0.6668333333333333,45727.80124235824
-3.3333333333333335e-05,0.6668333333333333,2356.940532356115
-8.333333333333334e-05,0.250375,0.5636788700164997
8.333333333333337e-06,0.3753125,107.25883503945015
-2.4999999999999998e-05,0.1254375,1.125522314779289
2.4999999999999998e-05,0.3753125,149.369190169757
-7.500000000000001e-05,0.29202083333333334,1.1123837836586663
-0.0001,0.6668333333333333,26.15952946897284
-5.833333333333333e-05,0.250375,1.3348114656466483
-8.333333333333337e-06,0.16708333333333333,2.999114319283566
-7.500000000000001e-05,0.5418958333333332,19.58927855768127
-4.166666666666667e-05,0.7917708333333333,13706.870845888187
-7.500000000000001e-05,0.6251874999999999,62.99717465908911
2.4999999999999998e-05,0.45860416666666665,700.9865500800134
-3.3333333333333335e-05,0.250375,3.37571555598534
-9.166666666666667e-05,0.4169583333333333,2.085618835568869
9.166666666666667e-05,0.7501249999999999,1204031.279226178
-7.500000000000001e-05,0.3753125,2.623858084729699
1.666666666666666e-05,0.7501249999999999,211441.389394997
-7.500000000000001e-05,0.5835416666666666,34.643910712891405
-6.666666666666667e-05,0.50025,17.58214120349029
-1.666666666666666e-05,0.250375,6.448522331217453
8.333333333333337e-06,1.0,42846067.133303694
8.333333333333337e-06,0.7917708333333333,388930.3399983982
8.333333333333337e-06,0.5418958333333332,2310.31075489839
0.0001,0.7084791666666667,533990.8509069951
1.666666666666666e-05,0.1254375,2.659198660185659
-3.3333333333333335e-05,0.1254375,0.8770304168566181
-0.0001,0.29202083333333334,0.46365454323046323
0.0001,0.20872916666666666,17.417853501549782
3.3333333333333335e-05,0.7917708333333333,858117.9195751579
0.0001,0.8750625,29247042.821934626
-9.166666666666667e-05,0.3753125,1.3659193452677245
-3.3333333333333335e-05,0.20872916666666666,2.085741115248132
2.4999999999999998e-05,0.50025,1563.3211451910324
4.166666666666667e-05,0.6251874999999999,28050.825463011293
-8.333333333333334e-05,0.3753125,1.8819236256449408
7.5e-05,0.3753125,302.3122757704724
3.3333333333333335e-05,0.45860416666666665,823.5570981427408
-5.833333333333333e-05,0.20872916666666666,0.8850994334019276
-7.500000000000001e-05,0.7084791666666667,226.15524953213026
-0.0001,0.7917708333333333,148.16328771428346
-0.0001,0.1254375,0.11755264389014379
4.166666666666667e-05,0.7501249999999999,419062.99518610333
5.8333333333333346e-05,0.4169583333333333,547.025515837834
-6.666666666666667e-05,0.7501249999999999,843.4966575464297
-0.0001,1.0,4395.440488194064
4.166666666666667e-05,0.9583541666666666,52106702.993648775
-3.3333333333333335e-05,0.6251874999999999,1090.9662489733173
8.333333333333337e-06,0.45860416666666665,477.9586623787666
-7.500000000000001e-05,0.9167083333333332,8599.054536015981
6.666666666666668e-05,0.20872916666666666,13.5459626130002
1.666666666666666e-05,0.9167083333333332,8648145.809497735
-2.4999999999999998e-05,0.3753125,26.66059082098055
9.166666666666667e-05,0.7917708333333333,3220312.07381109
1.666666666666666e-05,0.250375,15.746579721558703
-1.666666666666666e-05,0.29202083333333334,11.457810814304702
