pressure,ws,output
0.1250000075,2.4999999999999998e-05,False
0.1250000075,5.000000000000001e-05,False
0.016666685,-1.666666666666666e-05,False
0.1416666725,5.8333333333333346e-05,False
0.0916666775,8.333333333333333e-05,False
0.083333345,-8.333333333333337e-06,False
0.10000001000000001,-7.500000000000001e-05,False
0.1750000025,5.000000000000001e-05,False
0.1416666725,-8.333333333333337e-06,False
0.0416666825,0.0001,False
0.0916666775,2.4999999999999998e-05,False
0.1750000025,3.3333333333333335e-05,False
0.1583333375,8.333333333333337e-06,False
0.083333345,-7.500000000000001e-05,False
0.13333334,0.0,False
0.033333350000000005,5.8333333333333346e-05,False
0.1583333375,3.3333333333333335e-05,False
0.05000001500000001,1.666666666666666e-05,False
0.2,-3.3333333333333335e-05,False
0.1583333375,9.166666666666667e-05,False
0.1250000075,-9.166666666666667e-05,False
0.0916666775,6.666666666666668e-05,False
0.05000001500000001,6.666666666666668e-05,False
0.05833334750000001,-1.666666666666666e-05,False
0.10833334250000001,8.333333333333333e-05,False
0.0083333525,5.000000000000001e-05,False
0.150000005,-3.3333333333333335e-05,False
0.1583333375,-3.3333333333333335e-05,False
0.10000001000000001,-8.333333333333334e-05,False
0.0416666825,-5e-05,False
0.1583333375,5.000000000000001e-05,False
0.05000001500000001,0.0001,False
0.1250000075,-5e-05,False
0.1750000025,-8.333333333333337e-06,False
0.1250000075,-3.3333333333333335e-05,False
0.0750000125,3.3333333333333335e-05,False
0.183333335,6.666666666666668e-05,False
0.05000001500000001,-3.3333333333333335e-05,False
0.1416666725,0.0001,False
0.10833334250000001,-9.166666666666667e-05,False
0.025000017500000003,-3.3333333333333335e-05,False
0.0750000125,-4.166666666666667e-05,False
0.0750000125,-6.666666666666667e-05,False
0.16666667,1.666666666666666e-05,False
0.05000001500000001,-2.4999999999999998e-05,False
0.0416666825,0.0,False
0.1416666725,-3.3333333333333335e-05,False
0.016666685,-0.0001,False
0.016666685,-4.166666666666667e-05,False
0.10833334250000001,-8.333333333333337e-06,False
0.183333335,7.5e-05,False
2e-08,0.0,True
0.2,-5.833333333333333e-05,False
0.183333335,-3.3333333333333335e-05,False
0.05833334750000001,-9.166666666666667e-05,False
0.05000001500000001,-9.166666666666667e-05,False
0.16666667,5.8333333333333346e-05,False
0.1916666675,7.5e-05,False
0.05833334750000001,-7.500000000000001e-05,False
0.016666685,6.666666666666668e-05,False
0.0083333525,1.666666666666666e-05,False
0.13333334,-5.833333333333333e-05,False
0.025000017500000003,-4.166666666666667e-05,False
0.083333345,-5e-05,False
0.1250000075,-7.500000000000001e-05,False
0.1750000025,-8.333333333333334e-05,False
0.11666667500000001,-1.666666666666666e-05,False
0.0083333525,-5e-05,False
0.016666685,8.333333333333337e-06,False
0.05000001500000001,-5.833333333333333e-05,False
0.16666667,-6.666666666666667e-05,False
0.0416666825,-5.833333333333333e-05,False
2e-08,0.0001,True
0.0416666825,-1.666666666666666e-05,False
0.183333335,-5e-05,False
0.083333345,5.8333333333333346e-05,False
0.11666667500000001,1.666666666666666e-05,False
0.1750000025,9.166666666666667e-05,False
0.183333335,-9.166666666666667e-05,False
0.0750000125,-8.333333333333337e-06,False
0.150000005,6.666666666666668e-05,False
0.1750000025,-0.0001,False
0.06666668,-3.3333333333333335e-05,False
0.025000017500000003,-0.0001,False
0.016666685,0.0001,False
0.05000001500000001,-1.666666666666666e-05,False
0.0916666775,-2.4999999999999998e-05,False
0.1916666675,-3.3333333333333335e-05,False
2e-08,6.666666666666668e-05,True
0.1916666675,-5.833333333333333e-05,False
0.1416666725,3.3333333333333335e-05,False
0.1916666675,0.0,False
0.1916666675,-9.166666666666667e-05,False
0.05833334750000001,7.5e-05,False
2e-08,3.3333333333333335e-05,True
0.2,-8.333333333333334e-05,False
0.016666685,-5e-05,False
0.025000017500000003,0.0001,False
0.150000005,5.8333333333333346e-05,False
0.2,8.333333333333333e-05,False
0.0750000125,5.000000000000001e-05,False
0.0083333525,-3.3333333333333335e-05,False
0.016666685,3.3333333333333335e-05,False
0.10833334250000001,-6.666666666666667e-05,False
0.0916666775,-5.833333333333333e-05,False
0.0750000125,-8.333333333333334e-05,False
0.150000005,-5.833333333333333e-05,False
0.183333335,-1.666666666666666e-05,False
0.10000001000000001,7.5e-05,False
0.1750000025,-4.166666666666667e-05,False
0.025000017500000003,2.4999999999999998e-05,False
0.0416666825,8.333333333333333e-05,False
0.1916666675,6.666666666666668e-05,False
0.0083333525,-9.166666666666667e-05,False
0.150000005,2.4999999999999998e-05,False
0.1250000075,0.0001,False
0.033333350000000005,4.166666666666667e-05,False
0.06666668,-5.833333333333333e-05,False
0.1250000075,4.166666666666667e-05,False
0.10833334250000001,-4.166666666666667e-05,False
0.05833334750000001,1.666666666666666e-05,False
0.11666667500000001,-8.333333333333337e-06,False
0.10833334250000001,0.0,False
0.1583333375,0.0001,False
0.05833334750000001,2.4999999999999998e-05,False
0.0916666775,4.166666666666667e-05,False
0.0750000125,-5.833333333333333e-05,False
0.0750000125,4.166666666666667e-05,False
0.016666685,8.333333333333333e-05,False
0.0083333525,-5.833333333333333e-05,False
0.06666668,-0.0001,False
0.16666667,5.000000000000001e-05,False
0.083333345,-4.166666666666667e-05,False
0.1250000075,9.166666666666667e-05,False
0.0916666775,-7.500000000000001e-05,False
0.11666667500000001,6.666666666666668e-05,False
0.13333334,-7.500000000000001e-05,False
0.033333350000000005,-0.0001,False
