depth_averaged_u,ws,output
-0.1186911766958616,4.1176470588235304e-05,0.7235947200433798
-0.03498838906088726,-7.058823529411765e-05,0.011778050294685507
-0.15219966941303362,2.9411764705882364e-05,0.7145399453962582
-0.16369294279221586,9.411764705882353e-05,0.7241537618038693
-0.15219966941303362,2.3529411764705894e-05,0.7134103501789031
-0.2204159066323803,-4.705882352941177e-05,0.2161026470650091
-0.189401327204888,-4.705882352941177e-05,0.21724933535936242
-0.15805074188554172,-0.0001,0.052966120481698256
-0.18454610836649227,-4.705882352941177e-05,0.21745481363114397
-0.2475782165448223,-5.294117647058824e-05,0.18501446345488887
-0.15805074188554172,8.23529411764706e-05,0.7233202750163866
-0.2204159066323803,-8.823529411764706e-05,0.07352908348441993
-0.23244555528233687,-4.11764705882353e-05,0.25085961149542957
-0.12610876329917012,5.88235294117647e-06,0.7118924536260337
-0.20769130346521952,-4.705882352941177e-05,0.2165407614700773
-0.1941352744129589,2.3529411764705894e-05,0.7105210742060601
-0.15219966941303362,9.411764705882353e-05,0.7267664019947202
-0.2204159066323803,-5.882352941176471e-05,0.1594340323542101
-0.03498838906088726,7.058823529411765e-05,1.0701368821229404
-0.1941352744129589,4.7058823529411774e-05,0.7134530849825899
-0.15219966941303362,-9.411764705882353e-05,0.06218899141426323
-0.2162575042797413,0.0,0.707164928812507
-0.10223992151329779,-8.823529411764706e-05,0.07004419306268489
-0.20769130346521952,-5.88235294117647e-06,0.6118430483497864
-0.14611458732037944,-1.176470588235294e-05,0.533347340657918
-0.15805074188554172,-4.11764705882353e-05,0.25444948688749913
-0.0929083398134515,-1.764705882352941e-05,0.47092999594133533
-0.10223992151329779,0.0001,0.752685892621108
-0.03498838906088726,-8.23529411764706e-05,0.002468931487763048
-0.20769130346521952,1.176470588235294e-05,0.708615998998063
-0.03498838906088726,-5.88235294117647e-06,0.6602507289582448
-0.13311232928721659,2.3529411764705894e-05,0.7156612239683687
-0.1744311301120619,4.7058823529411774e-05,0.7151670693795709
-0.17955978797919223,-2.941176470588235e-05,0.34139172967557285
-0.13311232928721659,1.764705882352941e-05,0.7142026095326639
-0.11077472015442899,7.058823529411765e-05,0.7363144932325429
-0.16369294279221586,4.7058823529411774e-05,0.7163605921920512
-0.18454610836649227,-2.352941176470588e-05,0.3954644246663777
-0.2475782165448223,-3.529411764705882e-05,0.2909445530270303
-0.05560654492698021,-2.941176470588235e-05,0.3571603412655194
-0.2162575042797413,8.23529411764706e-05,0.7157104343950578
-0.20769130346521952,-0.0001,0.05359778988242016
-0.15805074188554172,5.8823529411764714e-05,0.7191781477254867
-0.2401310239436389,7.058823529411765e-05,0.7129627884697276
-0.18454610836649227,-7.058823529411765e-05,0.11768358946734135
-0.13976483270316054,-8.823529411764706e-05,0.07281658331169333
-0.23244555528233687,4.7058823529411774e-05,0.7112213758603703
-0.18454610836649227,-1.176470588235294e-05,0.5301374440459249
-0.1186911766958616,8.23529411764706e-05,0.7358726436503417
-0.12610876329917012,-2.941176470588235e-05,0.34651791597354886
-0.212017631502715,-2.352941176470588e-05,0.39377164924782165
-0.23244555528233687,-8.823529411764706e-05,0.07351321692601341
-0.1744311301120619,-5.882352941176471e-05,0.16055912243075665
-0.23244555528233687,2.3529411764705894e-05,0.7090450683978854
-0.1744311301120619,-5.294117647058824e-05,0.1871496459566867
-0.13976483270316054,-5.294117647058824e-05,0.18852707362711535
-0.15805074188554172,-1.176470588235294e-05,0.5321739824333659
-0.1744311301120619,1.764705882352941e-05,0.7107579864580889
-0.22449736197093864,-7.058823529411765e-05,0.11721168806990138
-0.20769130346521952,-8.823529411764706e-05,0.07353247073040688
-0.08249050207112041,0.0,0.715328134201615
-0.14611458732037944,-1.764705882352941e-05,0.4615549572815404
-0.2401310239436389,8.823529411764706e-05,0.71451958705881
-0.23631950898352433,5.8823529411764714e-05,0.7121132394474504
-0.22449736197093864,-7.647058823529412e-05,0.10041289944332471
-0.2285059899670351,9.411764705882353e-05,0.7158923299371092
-0.16369294279221586,-7.058823529411765e-05,0.11789154318675335
-0.1941352744129589,8.823529411764706e-05,0.7185704879440807
-0.1941352744129589,-6.470588235294117e-05,0.13723925456773334
-0.05560654492698021,7.647058823529412e-05,0.8429137269660397
-0.03498838906088726,-1.176470588235294e-05,0.5736742938296179
-0.08249050207112041,-1.764705882352941e-05,0.4740130525862347
-0.2162575042797413,-2.352941176470588e-05,0.3935483024090274
-0.17955978797919223,-4.11764705882353e-05,0.25316531646346335
-0.1744311301120619,7.058823529411765e-05,0.7186806892309069
-0.2475782165448223,-0.0001,0.05372574733070187
-0.12610876329917012,5.2941176470588244e-05,0.7247866022456424
-0.0929083398134515,3.5294117647058834e-05,0.7320566514780029
-0.2032730051585156,0.0001,0.7189048249153114
-0.2401310239436389,-5.294117647058824e-05,0.18518807537244533
-0.12610876329917012,-5.882352941176471e-05,0.16179744827783532
-0.2285059899670351,-5.294117647058824e-05,0.18547640444641303
-0.14611458732037944,-8.823529411764706e-05,0.07299587034002858
-0.23244555528233687,0.0001,0.7161345412724278
-0.2512191026843566,-6.470588235294117e-05,0.1363080264770882
-0.2475782165448223,8.23529411764706e-05,0.713558400684449
-0.1186911766958616,3.5294117647058834e-05,0.7217833373027411
-0.03498838906088726,-1.764705882352941e-05,0.4906258698232588
-0.23244555528233687,-6.470588235294117e-05,0.13658992901821043
-0.22449736197093864,-2.941176470588235e-05,0.3388452940778545
-0.14611458732037944,-7.647058823529412e-05,0.10067649112161259
-0.189401327204888,7.058823529411765e-05,0.7168733432380328
-0.19875660888170582,2.3529411764705894e-05,0.7103021418165357
-0.17955978797919223,-7.058823529411765e-05,0.11773861522666738
-0.17955978797919223,-3.529411764705882e-05,0.2941392046056021
-0.189401327204888,5.88235294117647e-06,0.7084846824304553
-0.03498838906088726,-9.411764705882353e-05,0.0004094210559293626
-0.15805074188554172,-8.23529411764706e-05,0.0859475761592236
-0.12610876329917012,-5.294117647058824e-05,0.18908475830494023
-0.189401327204888,4.1176470588235304e-05,0.7130536430622934
-0.189401327204888,-8.823529411764706e-05,0.07349932744715942
-0.15805074188554172,-4.705882352941177e-05,0.2187218042115045
-0.13976483270316054,-1.176470588235294e-05,0.53405785143029
-0.16369294279221586,-4.11764705882353e-05,0.25408812390617236
-0.19875660888170582,1.764705882352941e-05,0.7096010346548157
-0.16369294279221586,-1.176470588235294e-05,0.5316819695705607
-0.0929083398134515,-6.470588235294117e-05,0.13671558973166995
-0.2285059899670351,-1.176470588235294e-05,0.5278446976172668
-0.10223992151329779,4.7058823529411774e-05,0.7322249495694725
-0.10223992151329779,5.8823529411764714e-05,0.7369810188522833
-0.23244555528233687,-0.0001,0.05369615825306525
-0.07045591111654366,9.411764705882353e-05,0.8011967626664074
-0.0929083398134515,4.1176470588235304e-05,0.7350466379072614
-0.2512191026843566,-4.11764705882353e-05,0.2502475866938368
-0.2032730051585156,3.5294117647058834e-05,0.711455746309393
-0.1941352744129589,-2.941176470588235e-05,0.3404435557232336
-0.2512191026843566,-7.058823529411765e-05,0.11690937683012484
-0.1941352744129589,-3.529411764705882e-05,0.2932847505255909
-0.22449736197093864,4.1176470588235304e-05,0.7110226086256082
-0.18454610836649227,4.7058823529411774e-05,0.7142220135248936
-0.189401327204888,-1.764705882352941e-05,0.4577683351793299
-0.2512191026843566,-5.882352941176471e-05,0.158821533252691
-0.15805074188554172,-9.411764705882353e-05,0.06232047840361156
-0.23631950898352433,6.470588235294118e-05,0.7126454845056853
-0.07045591111654366,-7.058823529411765e-05,0.10765497396798597
-0.23631950898352433,-6.470588235294117e-05,0.13652971184313123
-0.05560654492698021,-5.882352941176471e-05,0.14140816501336867
-0.2285059899670351,5.88235294117647e-06,0.7075050222192897
-0.11077472015442899,0.0001,0.7458895458028183
-0.15805074188554172,8.823529411764706e-05,0.724345311906463
-0.189401327204888,5.8823529411764714e-05,0.7153480228305429
-0.1186911766958616,0.0,0.7108190737001653
-0.1186911766958616,2.3529411764705894e-05,0.7181301246685143
-0.19875660888170582,-9.411764705882353e-05,0.06276914693273475
-0.15805074188554172,5.88235294117647e-06,0.7097295477377475
-0.0929083398134515,-2.352941176470588e-05,0.4076525093036919
-0.15219966941303362,-4.11764705882353e-05,0.25484427818373667
-0.19875660888170582,1.176470588235294e-05,0.7089023880853456
-0.11077472015442899,2.3529411764705894e-05,0.7199287067909768
-0.07045591111654366,4.1176470588235304e-05,0.7589165962637692
-0.22449736197093864,1.176470588235294e-05,0.7081544629183377
-0.07045591111654366,0.0,0.7183256301728512
-0.2204159066323803,-3.529411764705882e-05,0.2920033227983797
-0.189401327204888,0.0,0.7077338098598978
-0.2285059899670351,-2.352941176470588e-05,0.39294935685146276
-0.22449736197093864,-8.23529411764706e-05,0.08595622962016514
-0.2032730051585156,-7.647058823529412e-05,0.10057042346211577
-0.1744311301120619,-0.0001,0.05327850536348486
-0.14611458732037944,5.88235294117647e-06,0.7103911484831568
-0.19875660888170582,-2.352941176470588e-05,0.39453112634411935
-0.12610876329917012,-1.176470588235294e-05,0.5358418713115034
-0.17955978797919223,6.470588235294118e-05,0.7171787568478644
-0.2401310239436389,-8.823529411764706e-05,0.0734985138145495
-0.23244555528233687,5.2941176470588244e-05,0.7117672835506657
-0.2285059899670351,-4.705882352941177e-05,0.21584478378544775
-0.23631950898352433,1.176470588235294e-05,0.7078784446384252
-0.2512191026843566,3.5294117647058834e-05,0.7094900721676586
-0.12610876329917012,-9.411764705882353e-05,0.061145605450961996
-0.1186911766958616,0.0001,0.7409000669870577
-0.2512191026843566,7.058823529411765e-05,0.7123872062456779
-0.2512191026843566,-0.0001,0.05373046756357965
-0.2032730051585156,2.9411764705882364e-05,0.7107777654448563
-0.1744311301120619,-8.23529411764706e-05,0.08604272505859528
-0.2512191026843566,7.647058823529412e-05,0.7128711009948463
-0.20769130346521952,7.058823529411765e-05,0.7151532791643961
-0.05560654492698021,9.411764705882353e-05,0.8606426894285253
-0.13976483270316054,1.176470588235294e-05,0.7121227601693094
-0.2032730051585156,5.2941176470588244e-05,0.7134930758114172
-0.0929083398134515,7.058823529411765e-05,0.7493351438085472
-0.05560654492698021,6.470588235294118e-05,0.8291839502106864
-0.189401327204888,8.823529411764706e-05,0.7191506756200898
-0.1941352744129589,-7.647058823529412e-05,0.10063108214447661
-0.2401310239436389,4.7058823529411774e-05,0.7108876195310923
-0.1186911766958616,1.176470588235294e-05,0.7144596049711417
-0.14611458732037944,4.7058823529411774e-05,0.7189004735080775
-0.18454610836649227,-0.0001,0.05340934550053197
-0.19875660888170582,8.823529411764706e-05,0.7180417618726757
-0.0929083398134515,8.23529411764706e-05,0.7547348110115597
-0.19875660888170582,9.411764705882353e-05,0.7187407177692762
-0.2204159066323803,5.8823529411764714e-05,0.7129977726366685
-0.2032730051585156,-6.470588235294117e-05,0.1370764463363597
-0.07045591111654366,8.823529411764706e-05,0.7970902396628358
-0.16914719323928287,-5.294117647058824e-05,0.18734598143747452
-0.2285059899670351,-2.941176470588235e-05,0.33866477451370586
-0.14611458732037944,8.23529411764706e-05,0.7260647208361898
-0.23244555528233687,-8.23529411764706e-05,0.08592156503351624
-0.23244555528233687,-9.411764705882353e-05,0.06285105224913899
-0.16914719323928287,8.23529411764706e-05,0.7212689712587466
-0.11077472015442899,-6.470588235294117e-05,0.13797303525307159
-0.189401327204888,-3.529411764705882e-05,0.2935494908875835
-0.2401310239436389,4.1176470588235304e-05,0.7103698051531475
-0.18454610836649227,5.88235294117647e-06,0.7086427887580221
-0.24388302526364117,8.23529411764706e-05,0.7137733179512709
-0.22449736197093864,5.8823529411764714e-05,0.712754293513043
-0.2162575042797413,1.764705882352941e-05,0.7089759065541066
-0.16914719323928287,-7.647058823529412e-05,0.10074185562768066
-0.22449736197093864,-9.411764705882353e-05,0.06284336925963199
-0.18454610836649227,8.23529411764706e-05,0.7190000446587773
-0.20769130346521952,0.0001,0.7184144009102115
-0.1941352744129589,-7.058823529411765e-05,0.11757291336546163
-0.2401310239436389,-6.470588235294117e-05,0.13647150744621372
-0.2032730051585156,-1.764705882352941e-05,0.45690084884429555
-0.1186911766958616,-6.470588235294117e-05,0.13814705566570923
-0.13976483270316054,7.058823529411765e-05,0.7252638901749725
-0.2512191026843566,2.3529411764705894e-05,0.7085301929401948
-0.1744311301120619,8.23529411764706e-05,0.7204244521359318
-0.2162575042797413,7.058823529411765e-05,0.7144855519443775
-0.15805074188554172,0.0,0.7086929366201326
-0.2512191026843566,8.23529411764706e-05,0.7133550137641577
-0.17955978797919223,-8.823529411764706e-05,0.07345313261128307
-0.15219966941303362,3.5294117647058834e-05,0.7156691737370363
-0.05560654492698021,1.764705882352941e-05,0.7578430821034667
-0.2475782165448223,3.5294117647058834e-05,0.7096044482618334
-0.03498838906088726,-8.823529411764706e-05,0.0010340905590299416
-0.13976483270316054,9.411764705882353e-05,0.7303477191181076
-0.2162575042797413,-1.764705882352941e-05,0.4561916704529267
-0.2032730051585156,-4.705882352941177e-05,0.2167029612504148
-0.16369294279221586,8.823529411764706e-05,0.7231917158637862
-0.07045591111654366,-9.411764705882353e-05,0.047530104017103565
-0.13976483270316054,3.5294117647058834e-05,0.7174246490375329
-0.10223992151329779,-4.11764705882353e-05,0.2590509456927832
-0.19875660888170582,4.1176470588235304e-05,0.7124141828221929
-0.15219966941303362,-7.058823529411765e-05,0.11796424194271443
-0.2401310239436389,3.5294117647058834e-05,0.7098527349793065
-0.03498838906088726,7.647058823529412e-05,1.079251311690038
-0.22449736197093864,2.3529411764705894e-05,0.7092971940258974
-0.05560654492698021,-1.176470588235294e-05,0.5583183945375303
-0.2204159066323803,-4.11764705882353e-05,0.2513001656767304
-0.23631950898352433,-8.23529411764706e-05,0.08590386526337712
-0.17955978797919223,5.8823529411764714e-05,0.7163435051921554
-0.18454610836649227,8.823529411764706e-05,0.7197905785964162
-0.24388302526364117,-2.941176470588235e-05,0.33802559615691463
-0.2475782165448223,2.9411764705882364e-05,0.7091127539431773
-0.13311232928721659,-6.470588235294117e-05,0.13818772584339994
-0.08249050207112041,-7.647058823529412e-05,0.09461773289919402
-0.18454610836649227,-2.941176470588235e-05,0.34105157120028856
-0.14611458732037944,-9.411764705882353e-05,0.062021897412744206
-0.1941352744129589,-1.176470588235294e-05,0.5295440764867347
-0.17955978797919223,3.5294117647058834e-05,0.7129909859748217
-0.23631950898352433,9.411764705882353e-05,0.7153054648777087
-0.17955978797919223,4.1176470588235304e-05,0.7138300356013794
-0.18454610836649227,-5.88235294117647e-06,0.6128899029391125
-0.1941352744129589,2.9411764705882364e-05,0.7112527643413239
-0.10223992151329779,2.3529411764705894e-05,0.7223856203686817
-0.03498838906088726,0.0,0.7509319903574773
-0.1744311301120619,7.647058823529412e-05,0.719553823269856
-0.2204159066323803,-2.352941176470588e-05,0.39333753681256406
-0.16369294279221586,5.88235294117647e-06,0.70946003259939
-0.1186911766958616,-3.529411764705882e-05,0.29945182998930114
-0.18454610836649227,1.764705882352941e-05,0.7102269718000244
-0.10223992151329779,-3.529411764705882e-05,0.30154406910945547
-0.2285059899670351,5.8823529411764714e-05,0.7125267328020937
-0.2032730051585156,7.647058823529412e-05,0.7162061466922612
