ws,pmax,output
-8.333333333333337e-06,0.5835416666666666,1064895619852.1674
-9.166666666666667e-05,0.50025,0.008309362710523932
-1.666666666666666e-05,0.6251874999999999,327508683528.3638
9.166666666666667e-05,0.50025,3870627663230.9
-2.4999999999999998e-05,0.5418958333333332,40093894.123803474
0.0,0.7084791666666667,3.0887683953955136e+16
-4.166666666666667e-05,0.08379166666666667,0.2396422872293882
0.0,0.7501249999999999,3.9301169551371654e+17
-3.3333333333333335e-05,0.9583541666666666,6503044424382611.0
8.333333333333337e-06,0.042145833333333334,2.3200094828081057
-5e-05,0.29202083333333334,0.6329059344425848
-6.666666666666667e-05,0.7084791666666667,67.46751792875718
4.166666666666667e-05,0.33366666666666667,68333171.73522614
7.5e-05,0.20872916666666666,69896.11218304047
0.0001,0.9167083333333332,8.90362206661632e+23
3.3333333333333335e-05,0.7917708333333333,8.548236349469852e+19
0.0,0.20872916666666666,5254.5846752580355
-3.3333333333333335e-05,0.6668333333333333,345077342.88922894
-1.666666666666666e-05,0.16708333333333333,10.40539970136807
1.666666666666666e-05,0.16708333333333333,2051.9477095226066
-5.833333333333333e-05,0.7917708333333333,34426.71135919559
4.166666666666667e-05,0.16708333333333333,3915.2407560322736
-2.4999999999999998e-05,1.0,1.50420270454339e+19
9.166666666666667e-05,0.8750625,5.709738838697608e+22
-1.666666666666666e-05,0.8334166666666666,7.288547978458614e+16
-9.166666666666667e-05,0.7084791666666667,0.09791870976671933
0.0,0.6251874999999999,196304506391768.3
6.666666666666668e-05,0.50025,2700584129221.429
-7.500000000000001e-05,0.29202083333333334,0.02571722729517333
5.000000000000001e-05,0.16708333333333333,4501.240778939709
-8.333333333333334e-05,0.5418958333333332,0.06323947456538402
-5e-05,0.250375,0.40583096865405643
-0.0001,0.6668333333333333,0.008165075344057932
0.0,0.1254375,61.827752484739094
-6.666666666666667e-05,0.250375,0.05990525850244137
-4.166666666666667e-05,0.50025,642.6368908425055
-3.3333333333333335e-05,0.5835416666666666,3616077.475361633
8.333333333333337e-06,0.45860416666666665,30082682970.883396
7.5e-05,0.9583541666666666,8.29379854830253e+24
-1.666666666666666e-05,0.7084791666666667,43254761538889.89
3.3333333333333335e-05,1.0,3.9421216340608766e+25
1.666666666666666e-05,0.7917708333333333,3.924839936976775e+19
-5.833333333333333e-05,0.33366666666666667,0.35850670387255
-5e-05,0.50025,30.959419339426788
4.166666666666667e-05,0.4169583333333333,10277765536.476425
4.166666666666667e-05,1.0,5.244439305709746e+25
-5.833333333333333e-05,0.45860416666666665,2.03183389120157
-8.333333333333334e-05,0.8334166666666666,9.91412984521006
5.8333333333333346e-05,0.3753125,1150079279.8770866
5.8333333333333346e-05,0.8750625,3.134113403394484e+22
6.666666666666668e-05,0.5835416666666666,460913532188588.3
-5e-05,0.45860416666666665,10.759799328867981
-6.666666666666667e-05,1.0,3081552.6616697083
5.8333333333333346e-05,0.0005,0.6647148264086568
2.4999999999999998e-05,0.20872916666666666,29036.257718637327
5.8333333333333346e-05,1.0,8.172039794159612e+25
-5e-05,0.5418958333333332,106.17253336475825
4.166666666666667e-05,0.9583541666666666,3.817330636841846e+24
-5.833333333333333e-05,0.6251874999999999,87.3573344492095
2.4999999999999998e-05,0.5418958333333332,12397191020706.738
4.166666666666667e-05,0.1254375,374.5143006577117
5.000000000000001e-05,0.042145833333333334,4.895659324972614
5.8333333333333346e-05,0.6668333333333333,6.925892535184745e+16
-0.0001,0.7917708333333333,0.04359270027222103
-9.166666666666667e-05,0.33366666666666667,0.0024292499959495777
-8.333333333333337e-06,0.9583541666666666,7.125020916762686e+21
2.4999999999999998e-05,0.50025,980309763028.595
8.333333333333333e-05,0.16708333333333333,6706.465133975989
-4.166666666666667e-05,0.16708333333333333,0.4123912733048107
-2.4999999999999998e-05,0.0005,0.37304659471245505
8.333333333333333e-05,0.9167083333333332,6.922334165142459e+23
-3.3333333333333335e-05,0.7501249999999999,37379636616.72316
8.333333333333337e-06,0.5418958333333332,4509109124021.048
3.3333333333333335e-05,0.4169583333333333,8296744744.652627
-3.3333333333333335e-05,1.0,7.587993808504003e+16
9.166666666666667e-05,0.8334166666666666,4.14684343269916e+21
9.166666666666667e-05,0.29202083333333334,11818253.088808756
-4.166666666666667e-05,0.45860416666666665,127.14219788944152
-2.4999999999999998e-05,0.7917708333333333,64781601620484.14
