pmax,ws,output
0.0005,1.4285714285714292e-05,False
0.08209183673469388,2.6530612244897973e-05,True
0.8572142857142856,-8.775510204081632e-05,True
0.02089795918367347,4.6938775510204086e-05,False
0.1432857142857143,-7.142857142857143e-05,False
0.7960204081632652,-5.918367346938775e-05,True
0.2656734693877551,8.367346938775511e-05,True
0.4084591836734694,-9.591836734693878e-05,True
0.9388061224489795,-3.877551020408163e-05,True
0.8572142857142856,-9.591836734693878e-05,True
1.0,-9.591836734693878e-05,True
0.8980102040816326,-6.122448979591834e-06,True
0.061693877551020404,-9.183673469387756e-05,False
0.4696530612244898,-4.693877551020408e-05,True
0.3676632653061224,-6.122448979591834e-06,True
0.49005102040816323,-2.653061224489796e-05,True
0.5512448979591836,8.775510204081634e-05,True
0.5512448979591836,7.959183673469389e-05,True
0.2044795918367347,3.469387755102042e-05,True
0.4696530612244898,-8.36734693877551e-05,True
0.653234693877551,9.591836734693878e-05,True
0.0005,0.0001,False
0.1840816326530612,6.122448979591847e-06,True
0.1840816326530612,1.8367346938775515e-05,True
0.2656734693877551,-8.36734693877551e-05,False
0.5920408163265305,-1.83673469387755e-05,True
0.7756224489795918,6.734693877551023e-05,True
0.306469387755102,4.6938775510204086e-05,True
0.7348265306122448,-9.591836734693878e-05,True
0.5104489795918367,3.0612244897959196e-05,True
0.8164183673469387,1.020408163265307e-05,True
0.08209183673469388,-8.36734693877551e-05,False
0.4288571428571428,-2.2448979591836724e-05,True
0.8980102040816326,-5.510204081632653e-05,True
0.612438775510204,6.122448979591847e-06,True
0.306469387755102,-7.551020408163266e-05,True
0.2044795918367347,-5.510204081632653e-05,False
0.7756224489795918,-2.2448979591836724e-05,True
0.4084591836734694,-1.83673469387755e-05,True
0.061693877551020404,-2.0408163265306112e-06,True
0.2860714285714286,-2.0408163265306112e-06,True
0.9796020408163264,-6.734693877551021e-05,True
0.8572142857142856,-7.142857142857143e-05,True
0.12288775510204081,7.551020408163267e-05,True
0.7756224489795918,9.591836734693878e-05,True
0.49005102040816323,2.6530612244897973e-05,True
0.612438775510204,5.510204081632656e-05,True
0.3268673469387755,3.0612244897959196e-05,True
1.0,7.959183673469389e-05,True
0.1840816326530612,-6.326530612244899e-05,False
0.918408163265306,6.3265306122449e-05,True
0.2656734693877551,1.8367346938775515e-05,True
0.7144285714285714,2.040816326530625e-06,True
0.347265306122449,-8.36734693877551e-05,True
0.02089795918367347,2.244897959183675e-05,False
0.3676632653061224,-3.4693877551020405e-05,True
0.2656734693877551,-2.0408163265306112e-06,True
0.9796020408163264,7.551020408163267e-05,True
0.4492551020408163,-6.326530612244899e-05,True
0.8980102040816326,6.734693877551023e-05,True
0.7756224489795918,-9.183673469387756e-05,True
0.4084591836734694,-7.551020408163266e-05,True
1.0,-3.877551020408163e-05,True
0.4696530612244898,4.6938775510204086e-05,True
0.08209183673469388,-1.0204081632653056e-05,True
0.7552244897959183,8.367346938775511e-05,True
1.0,-1.0204081632653056e-05,True
0.8776122448979591,-3.877551020408163e-05,True
0.918408163265306,2.244897959183675e-05,True
0.6940306122448979,-9.591836734693878e-05,True
0.10248979591836735,-3.061224489795918e-05,False
0.959204081632653,-3.4693877551020405e-05,True
0.1432857142857143,7.142857142857145e-05,True
0.02089795918367347,-2.0408163265306112e-06,False
0.2656734693877551,-7.551020408163266e-05,False
0.4696530612244898,-2.653061224489796e-05,True
0.612438775510204,9.591836734693878e-05,True
0.3268673469387755,-5.102040816326531e-05,True
0.49005102040816323,-4.693877551020408e-05,True
0.3880612244897959,5.918367346938778e-05,True
0.959204081632653,0.0001,True
0.347265306122449,7.142857142857145e-05,True
0.6328367346938775,3.469387755102042e-05,True
0.612438775510204,-2.653061224489796e-05,True
0.4492551020408163,-8.36734693877551e-05,True
0.8980102040816326,-7.551020408163266e-05,True
0.12288775510204081,-7.959183673469388e-05,False
0.653234693877551,-4.693877551020408e-05,True
0.24527551020408161,-4.693877551020408e-05,True
0.4288571428571428,-0.0001,True
0.3880612244897959,-8.775510204081632e-05,True
0.8368163265306122,-5.102040816326531e-05,True
0.918408163265306,-3.061224489795918e-05,True
0.2044795918367347,6.122448979591847e-06,True
0.3676632653061224,-1.83673469387755e-05,True
0.49005102040816323,7.142857142857145e-05,True
0.8572142857142856,-3.061224489795918e-05,True
0.22487755102040816,-6.326530612244899e-05,False
0.306469387755102,-7.959183673469388e-05,True
0.6328367346938775,-3.061224489795918e-05,True
0.22487755102040816,7.142857142857145e-05,True
0.08209183673469388,-8.775510204081632e-05,False
0.7552244897959183,-3.061224489795918e-05,True
0.10248979591836735,-5.102040816326531e-05,False
0.22487755102040816,-1.83673469387755e-05,True
0.6328367346938775,6.122448979591847e-06,True
0.653234693877551,8.775510204081634e-05,True
1.0,-7.142857142857143e-05,True
0.7348265306122448,8.367346938775511e-05,True
0.04129591836734694,8.775510204081634e-05,True
0.612438775510204,-2.2448979591836724e-05,True
0.3676632653061224,4.6938775510204086e-05,True
0.8776122448979591,3.0612244897959196e-05,True
0.12288775510204081,5.510204081632656e-05,True
0.5716428571428571,3.877551020408164e-05,True
0.49005102040816323,1.8367346938775515e-05,True
0.16368367346938775,4.285714285714286e-05,True
0.04129591836734694,-1.83673469387755e-05,False
0.2656734693877551,-4.693877551020408e-05,True
0.22487755102040816,5.510204081632656e-05,True
0.08209183673469388,-5.102040816326531e-05,False
0.4696530612244898,9.183673469387756e-05,True
0.12288775510204081,-6.326530612244899e-05,False
0.6736326530612244,-1.0204081632653056e-05,True
1.0,1.4285714285714292e-05,True
0.2656734693877551,1.020408163265307e-05,True
0.9796020408163264,0.0001,True
0.8164183673469387,-0.0001,True
0.959204081632653,-0.0001,True
0.9388061224489795,2.244897959183675e-05,True
0.5104489795918367,3.469387755102042e-05,True
0.12288775510204081,-1.83673469387755e-05,True
0.10248979591836735,-1.4285714285714279e-05,True
0.4696530612244898,6.122448979591847e-06,True
0.8368163265306122,-3.877551020408163e-05,True
0.0005,5.102040816326531e-05,False
0.7144285714285714,6.122448979591847e-06,True
0.3676632653061224,-1.4285714285714279e-05,True
0.9388061224489795,-9.183673469387756e-05,True
0.306469387755102,-4.693877551020408e-05,True
0.12288775510204081,8.775510204081634e-05,True
0.3676632653061224,-2.2448979591836724e-05,True
0.16368367346938775,1.4285714285714292e-05,True
0.12288775510204081,6.122448979591847e-06,True
0.12288775510204081,3.0612244897959196e-05,True
0.061693877551020404,6.3265306122449e-05,True
0.5308469387755101,1.020408163265307e-05,True
0.4084591836734694,2.6530612244897973e-05,True
0.02089795918367347,9.591836734693878e-05,False
0.7960204081632652,-9.183673469387756e-05,True
0.9388061224489795,5.918367346938778e-05,True
0.8776122448979591,8.367346938775511e-05,True
0.653234693877551,2.040816326530625e-06,True
0.9388061224489795,-4.693877551020408e-05,True
0.12288775510204081,-2.0408163265306112e-06,True
0.7144285714285714,7.959183673469389e-05,True
0.22487755102040816,1.8367346938775515e-05,True
0.4492551020408163,-7.551020408163266e-05,True
0.10248979591836735,-8.775510204081632e-05,False
0.7552244897959183,-6.122448979591834e-06,True
0.7552244897959183,2.040816326530625e-06,True
0.9796020408163264,2.040816326530625e-06,True
0.4084591836734694,2.040816326530625e-06,True
0.8980102040816326,8.775510204081634e-05,True
0.2044795918367347,5.102040816326531e-05,True
0.918408163265306,1.8367346938775515e-05,True
0.08209183673469388,-9.591836734693878e-05,False
0.02089795918367347,6.122448979591847e-06,False
0.4084591836734694,1.020408163265307e-05,True
0.7144285714285714,2.6530612244897973e-05,True
0.061693877551020404,1.8367346938775515e-05,True
0.4084591836734694,-5.918367346938775e-05,True
0.9796020408163264,-8.36734693877551e-05,True
0.061693877551020404,6.122448979591847e-06,True
0.5920408163265305,-8.36734693877551e-05,True
0.5920408163265305,-2.2448979591836724e-05,True
1.0,9.183673469387756e-05,True
0.02089795918367347,-5.918367346938775e-05,False
0.7552244897959183,-5.918367346938775e-05,True
0.5716428571428571,-7.551020408163266e-05,True
0.653234693877551,6.122448979591847e-06,True
0.7756224489795918,-6.122448979591834e-06,True
0.4084591836734694,4.6938775510204086e-05,True
0.08209183673469388,7.551020408163267e-05,True
0.7552244897959183,3.877551020408164e-05,True
0.49005102040816323,6.122448979591847e-06,True
0.04129591836734694,-5.918367346938775e-05,False
0.02089795918367347,8.367346938775511e-05,False
0.10248979591836735,7.551020408163267e-05,True
0.6736326530612244,2.040816326530625e-06,True
0.7552244897959183,6.122448979591847e-06,True
1.0,1.020408163265307e-05,True
0.22487755102040816,2.244897959183675e-05,True
0.7144285714285714,-4.2857142857142856e-05,True
0.16368367346938775,2.244897959183675e-05,True
0.918408163265306,-2.653061224489796e-05,True
0.49005102040816323,-9.183673469387756e-05,True
0.918408163265306,9.591836734693878e-05,True
0.24527551020408161,-7.959183673469388e-05,False
0.612438775510204,7.551020408163267e-05,True
0.24527551020408161,7.959183673469389e-05,True
0.3880612244897959,2.040816326530625e-06,True
0.653234693877551,-1.83673469387755e-05,True
0.02089795918367347,-7.959183673469388e-05,False
0.6328367346938775,9.591836734693878e-05,True
0.347265306122449,-9.183673469387756e-05,True
0.16368367346938775,-8.775510204081632e-05,False
0.5308469387755101,-6.326530612244899e-05,True
0.22487755102040816,1.4285714285714292e-05,True
0.0005,-2.2448979591836724e-05,False
0.8776122448979591,2.6530612244897973e-05,True
0.6328367346938775,5.918367346938778e-05,True
0.7348265306122448,5.918367346938778e-05,True
0.959204081632653,7.551020408163267e-05,True
0.5308469387755101,-5.918367346938775e-05,True
0.7960204081632652,1.020408163265307e-05,True
0.3268673469387755,-8.36734693877551e-05,True
0.2860714285714286,3.877551020408164e-05,True
0.4492551020408163,-5.510204081632653e-05,True
0.3880612244897959,3.877551020408164e-05,True
0.3268673469387755,8.775510204081634e-05,True
