,U,C,Q2,Q2L,rho,L,nu_t,Kz,Kq,N_BV,algae,biomass,net_growth
34,-0.3621309451160636,17.499999999999133,0.0005213231877540872,0.0005820004042444551,1000.0,1.1142534313802364,0.00997420635897048,0.012567111049792232,0.005089238936153554,0.0,135.15603439447497,10811.968022777673,-1.6666666666666667e-06
35,-0.36353652342483095,17.499999999999122,0.0005106207346053771,0.0005795499928909084,1000.0,1.1327726843164916,0.010035351148093424,0.012644152693430133,0.005120434449969271,0.0,135.1569338013576,10811.968022777673,-1.6666666666666667e-06
36,-0.3649033734413389,17.499999999999122,0.0004999555243173276,0.0005762642519641124,1000.0,1.1503301670331134,0.010083900904314937,0.012705324758477311,0.005145204092855972,0.0,135.1578538278847,10811.968022777673,-1.6666666666666667e-06
37,-0.3662335703337764,17.499999999999126,0.0004893265081669491,0.0005721645292753747,1000.0,1.1669051534953134,0.01011987505754025,0.012750651726363114,0.005163557777774118,0.0,135.15879541927256,10811.968022777673,-1.6666666666666667e-06
38,-0.3675290242269544,17.499999999999122,0.0004787326495661064,0.0005672723338751476,1000.0,1.1824759777934988,0.010143293039910104,0.012780158081333596,0.005175505418824708,0.0,135.15975958728941,10811.968022777673,-1.6666666666666667e-06
39,-0.36879149700710123,17.499999999999126,0.00046817291897157607,0.0005616093493089729,1000.0,1.197019961297035,0.010154174282104267,0.012793868305794013,0.005181056929363368,0.0,135.16074741664946,10811.968022777673,-1.6666666666666667e-06
40,-0.3700226170129051,17.499999999999126,0.00045764628891405086,0.0005551974476542806,1000.0,1.210513332548349,0.010152538209046094,0.01279180687489661,0.005180222219808853,0.0,135.16176007219426,10811.968022777673,-1.6666666666666667e-06
41,-0.3712238919200603,17.499999999999133,0.0004471517290412868,0.0005480587044047638,1000.0,1.2229311389185178,0.010138404234504152,0.01277399824973874,0.0051730111948888454,0.0,135.16279880698175,10811.968022777673,-1.6666666666666667e-06
42,-0.3723967200750754,17.499999999999137,0.00043668820107444184,0.0005402154142816188,1000.0,1.2342471488961595,0.01011179175406267,0.012740466868505732,0.005159433750053547,0.0,135.16386497142352,10811.968022777673,-1.6666666666666667e-06
43,-0.3735424004921226,17.499999999999137,0.0004262546535764359,0.0005316901080642956,1000.0,1.2444337437021646,0.010072720135883013,0.01269123713483046,0.005139499766762262,0.0,135.1649600236381,10811.968022777673,-1.6666666666666667e-06
44,-0.37466214169226847,17.49999999999914,0.00041585001642698477,0.0005225055705480242,1000.0,1.253461796707272,0.01002120870860239,0.012626333402545868,0.005113219106309432,0.0,135.16608554121945,10811.968022777673,-1.6666666666666667e-06
45,-0.37575706953602833,17.499999999999137,0.0004054731948906518,0.0005126848597517105,1000.0,1.261300538869805,0.009957276745610115,0.012545779955873271,0.005080601601802526,0.0,135.16724323466013,10811.968022777673,-1.6666666666666667e-06
46,-0.3768282341766063,17.499999999999133,0.0003951230631514393,0.0005022513275183534,1000.0,1.2679174080968387,0.009880943444800604,0.012449600983911388,0.005041657047832205,0.0,135.16843496271625,10811.968022777673,-1.6666666666666667e-06
47,-0.37787661624148217,17.499999999999126,0.00038479845716940926,0.0004912286416715254,1000.0,1.2732778800507756,0.00979222790271898,0.012337820548060135,0.004996395187281644,0.0,135.1696627500616,10811.968022777673,-1.6666666666666667e-06
48,-0.3789031323334247,17.499999999999122,0.0003744981666905553,0.0004796408099163546,1000.0,1.2773452774580982,0.00969114908177867,0.01221046254071523,0.0049448256946012506,0.0,135.170928807654,10811.968022777673,-1.6666666666666667e-06
49,-0.37990863992793084,17.499999999999122,0.00036422092620918656,0.0004675122057027142,1000.0,1.2800805544065088,0.009577725768927346,0.012067550633187813,0.004886958154720404,0.0,135.17223555632955,10811.968022777673,-1.6666666666666667e-06
50,-0.3808939417320053,17.499999999999126,0.00035396540464039663,0.0004548675963030042,1000.0,1.2814420514129117,0.009451976523748852,0.011909108210313527,0.004822802036569534,0.0,135.17358565426062,10811.968022777673,-1.6666666666666667e-06
51,-0.3818597895586918,17.499999999999126,0.0003437301934060004,0.00044173217339830534,1000.0,1.2813852161712518,0.009313919613488979,0.01173515828858586,0.004752366659930855,0.0,135.17498202906316,10811.968022777673,-1.6666666666666667e-06
52,-0.382806887762468,17.49999999999912,0.0003335137925667736,0.00042813158651646706,1000.0,1.2798622837980769,0.009163572931848019,0.011545723413835801,0.0046756611540070825,0.0,135.17642791553277,10811.968022777673,-1.6666666666666667e-06
53,-0.3837358962722119,17.49999999999912,0.0003233145945416474,0.00041409197972597646,1000.0,1.2768219090208106,0.009000953897545724,0.011340825533424997,0.004592694405670187,0.0,135.17792690023938,10811.968022777673,-1.6666666666666656e-06
54,-0.3846474332506185,17.499999999999122,0.00031313086483330843,0.0003996400320630232,1000.0,1.272208741013366,0.008826079327570778,0.011120485836541731,0.004503474994794437,0.0,135.17948297453472,10811.968022777673,-1.666666666666587e-06
55,-0.38554207740139657,17.499999999999126,0.00030296071901910935,0.00038480300225963505,1000.0,1.2659629293594457,0.008638965278588097,0.010884724554376165,0.004408011113343848,0.0,135.18110059795646,10811.968022777673,-1.6666666666627021e-06
56,-0.38642036993796725,17.49999999999913,0.00029280209505162385,0.00036960877845289915,1000.0,1.2580195467563133,0.008439626848068956,0.01063356070954689,0.004306310463910587,0.0,135.18278477458094,10811.968022777673,-1.666666666520624e-06
57,-0.38728281621934924,17.49999999999913,0.0002826527196235569,0.00035408593369554793,1000.0,1.248307910340027,0.008228077924155197,0.010367011800933032,0.00419838013209797,0.0,135.1845411456397,10811.968022777673,-1.6666666626431403e-06
58,-0.38812988704996343,17.499999999999137,0.00027251006695640364,0.000338263788265256,1000.0,1.2367507786072598,0.008004330869818351,0.010085093405718866,0.004084226425381335,0.0,135.18637610275107,10811.968022777673,-1.6666665827442243e-06
59,-0.3889620196296152,17.49999999999914,0.000262371307826078,0.0003221724799958502,1000.0,1.2232633943884372,0.007768396122162838,0.00978781867452099,0.0039638546686761745,0.0,135.18829692753033,10811.968022777673,-1.6666653251801745e-06
60,-0.3897796181270616,17.499999999999144,0.0002522332458739756,0.00030584304414493676,1000.0,1.2077523355568525,0.0075202816812134626,0.009475197687267215,0.0038372689435221927,0.0,135.19031196512796,10811.968022777673,-1.6666500316219832e-06
61,-0.39058305383412706,17.499999999999154,0.00024209223716530921,0.0002893075046927605,1000.0,1.1901141232084005,0.007259992453421515,0.009147236626022723,0.0037044717531460928,0.0,135.19243083978503,10811.968022777673,-1.6665046795581254e-06
62,-0.3913726648355336,17.499999999999158,0.00023194408738759246,0.0002725989794703689,1000.0,1.170233520530595,0.006987529402205614,0.008803936704682512,0.00356546358907527,0.0,135.1946647048887,10811.968022777673,-1.6654128813387471e-06
63,-0.392148755099764,17.499999999999158,0.00022178391877626628,0.0002557518021909957,1000.0,1.1479814323934119,0.006702888439233312,0.00844529277200057,0.00342024236547979,0.0,135.1970263956508,10811.968022777673,-1.6588611091572385e-06
64,-0.3929115928542564,17.499999999999158,0.00021160599539862062,0.0002388016653812798,1000.0,1.123212282577188,0.006406058962878159,0.008071291470064653,0.003268802673506519,0.0,135.19952969939277,10811.968022777673,-1.6271574571327828e-06
65,-0.3936614080474586,17.49999999999916,0.0002014034901340556,0.00022178578949195305,1000.0,1.0957606973331349,0.006097021909555822,0.007681908779005012,0.003111134787088575,0.0,135.20218441346603,10811.968022777673,-1.502884750935246e-06
66,-0.39439838861004717,17.499999999999165,0.000191168168382377,0.00020474312528872407,1000.0,1.0654372522369333,0.005775747121493384,0.007277106700417738,0.002947223320005231,0.0,135.20497663767767,10811.968022777673,-1.1111954219302517e-06
67,-0.3951226750900154,17.49999999999917,0.00018088995013602037,0.00018771459926954527,1000.0,1.032022929959402,0.005442189737333308,0.006856828709572435,0.002777045384400977,0.0,135.20781112854837,10811.968022777673,-1.467983383109201e-07
68,-0.3958343530202674,17.499999999999165,0.0001705562897694687,0.00017074341579977843,1000.0,0.9952617652737618,0.005096285155844763,0.006420993409753604,0.002600568021316954,0.0,135.21039303781362,10811.968022777673,1.619630748380164e-06
69,-0.3965334420270736,17.49999999999916,0.00016015127449917513,0.00015387543571992432,1000.0,0.9548508765949099,0.004737941863972066,0.005969485495694432,0.0024177445416266852,0.0,135.21209119649663,10811.968022777673,3.939443843772202e-06
70,-0.39721988009899295,17.499999999999154,0.00014965427353111783,0.00013715966082528754,1000.0,0.9104266185781782,0.004367030974313685,0.0055021425709356215,0.0022285091881532673,0.0,135.21191721649402,10811.968022777673,6.17093913560048e-06
71,-0.39789350040430294,17.49999999999915,0.00013903784009846064,0.00012064886958328383,1000.0,0.8615447760295045,0.003983370513957473,0.005018735351960934,0.0020327691199763767,0.0,135.20864270988776,10811.968022777673,7.879993722590766e-06
72,-0.3985539961477467,17.499999999999147,0.00012826430986846135,0.00010440047714129475,1000.0,0.8076512167011305,0.0035867009810111932,0.004518936869741749,0.0018303919415970592,0.0,135.20087244595607,10811.968022777673,9.030179971478799e-06
73,-0.39920086526133586,17.499999999999147,0.00011727998697674262,8.847774336029282e-05,1000.0,0.748036465185697,0.003176645588001653,0.004002272376934043,0.0016211854194825134,0.0,135.18695358295957,10811.968022777673,9.760847000745242e-06
74,-0.39983331900788566,17.499999999999144,0.00010600452607573079,7.295155137305656e-05,1000.0,0.6817613613972389,0.0027526417637642343,0.0034680330411449465,0.0014048625349547786,0.0,135.16471166616844,10811.968022777673,1.021464498426351e-05
75,-0.40045012105788524,17.49999999999915,9.430979891503365e-05,5.79031853542739e-05,1000.0,0.6075260467802809,0.0023138135114697707,0.0029151151176971335,0.0011809763624200512,0.0,135.13093979075768,10811.968022777673,1.0491827821285249e-05
76,-0.4010492796228124,17.499999999999154,8.197261809456345e-05,4.3428992812040185e-05,1000.0,0.5234135526800467,0.001858704660410847,0.002341683850328858,0.0009487839768625976,0.0,135.08032210097676,10811.968022777673,1.0655498536810001e-05
77,-0.40162739267420333,17.499999999999154,6.854939387103786e-05,2.9648761174805076e-05,1000.0,0.4262979089333455,0.0013846056151238838,0.0017443251837935105,0.000706902967386386,0.0,135.00269610197373,10811.968022777673,1.0744940933816281e-05
78,-0.4021781355133964,17.499999999999154,5.293663515164743e-05,1.671815165485418e-05,1000.0,0.3099591142059507,0.0008850562143962942,0.0011148993984989141,0.00045203741865259975,0.0,134.87383509832353,10811.968022777673,1.0785992910915448e-05
79,-0.4027000679443243,17.49999999999915,3.0180381953133302e-05,4.508829315183205e-06,1000.0,0.14460468514979544,0.0003124167973647238,0.00039338113778082185,0.00015988201012688173,0.0,134.59583228335106,10811.968022777673,1.0797720797720798e-05
