tidal_phasing,wind_phasing,diatom_biomass,hab_biomass
0.5,7.5,0.23346465857614132,0.4322314908405025
0.5,15.5,0.23759221196329752,0.43465086624052596
1.0,7.5,0.23350216600174173,0.43223688670122334
0.5,6.5,0.22888033126410343,0.431061171965987
0.5,14.0,0.238876893522979,0.43465086624121096
0.0,0.5,0.20869539792281303,0.4281314264909592
0.0,17.5,0.23473658147530915,0.4346684064501761
2.0,2.0,0.21000148194623175,0.4277736287494459
0.5,8.0,0.2355091238696944,0.4327896800167494
0.5,7.0,0.2312664928081548,0.4316576848202938
0.0,10.5,0.24059847375130505,0.4345935040314686
0.5,13.5,0.2392610570354838,0.43465086624117266
1.0,21.0,0.20739240326507055,0.43575602755920306
1.0,14.5,0.23865506600365982,0.43465200719782154
0.5,15.0,0.2380787279256876,0.4346508662408048
0.5,0.0,0.20950442887896306,0.42852551194200217
1.0,13.5,0.23933440823608376,0.43465200719798336
0.5,22.0,0.22235057083661888,0.43322179039692077
0.0,21.0,0.20739140214358565,0.43568354184042696
1.0,9.5,0.23980805171514918,0.43410105727234105
0.0,21.5,0.21961302963497784,0.4346399930122128
0.5,10.0,0.24044662053290325,0.4343834566757043
0.0,2.0,0.20990881597272723,0.4277592029643576
0.0,8.5,0.23727946457613971,0.4333021390148646
0.5,1.0,0.20861907100719906,0.42791139053935695
1.0,3.0,0.21245576645877667,0.42791325446640327
0.0,23.5,0.2110344516209995,0.4291424795034251
2.0,0.5,0.20880008608524997,0.42815148141340487
0.0,18.0,0.23381205565953642,0.43466840644988114
3.0,14.5,0.23857467991159348,0.4346067975188316
0.0,6.0,0.2261193723343689,0.43040731938602694
0.5,6.0,0.22615697874229654,0.4304115030677405
2.0,2.5,0.21109729999153493,0.4278129293088447
0.5,12.0,0.239956585927476,0.4346508662405536
2.5,12.5,0.23976694472988708,0.4346155525744349
3.0,13.0,0.239510472753556,0.43460679751882003
1.0,11.5,0.24017311999564703,0.4346581244338925
0.5,3.5,0.2142163682900039,0.42809226602539535
0.0,4.5,0.21840712506820606,0.4287130332170179
2.5,5.0,0.22107713123955683,0.42921884001998284
1.5,21.0,0.2074551609563725,0.4357313265845024
1.5,2.5,0.21106862266763887,0.42781053033890915
2.5,8.5,0.23737416515231327,0.43330236115017784
1.5,12.0,0.2399838765794244,0.43463541593239274
1.5,21.5,0.21553556786568356,0.43467777906268223
3.5,0.5,0.2088693563668695,0.4281539193413711
2.5,0.0,0.20966737357935475,0.42854852601348487
1.5,10.0,0.24045673852544847,0.43438100485198805
1.5,4.0,0.21620229459748344,0.42836006067344634
2.0,4.0,0.21623420857616002,0.42836397302151985
0.0,20.5,0.21576230677341302,0.43539519702358487
3.0,18.0,0.23408901666467125,0.434606797516973
1.5,15.0,0.2381733832485672,0.43463541593268
0.0,5.0,0.22087613100195633,0.42918828560477723
1.0,4.5,0.21848273417730654,0.42872390414301265
3.5,5.5,0.22365653885640888,0.42980678727551147
2.5,18.5,0.23294498250226556,0.43460702236699994
0.5,23.0,0.21412789471067484,0.4301132387737989
1.0,17.0,0.23585359934192648,0.4346520071964662
1.0,1.5,0.20911820794667094,0.4278003216508542
2.5,10.5,0.24052971757580394,0.43456696426894953
1.0,11.0,0.24035684363448867,0.43467033257108095
1.5,1.5,0.20910155241468575,0.4278037454441165
2.5,12.0,0.23997672080279947,0.4346155525742368
3.0,1.0,0.20864302503910348,0.42792524932036674
2.0,21.0,0.20766036539052826,0.43575570024532295
2.5,4.5,0.21855843162627991,0.42873311223765903
3.0,2.0,0.2099981479492766,0.42777642020685336
1.0,10.5,0.24057167771086968,0.43458682347121363
4.5,15.0,0.2382677193389547,0.4346307788600869
0.5,4.5,0.21846592517151547,0.4287221198080096
3.5,23.5,0.2113637124732638,0.4291881678907155
0.5,16.0,0.2370562501199317,0.4346508662402382
3.5,10.5,0.2404721489515376,0.43455386282092734
2.5,9.5,0.23982635759242799,0.4340933342835436
4.5,23.0,0.21439377732146334,0.43014209934853875
2.5,8.0,0.23566458782418528,0.43280790350874443
5.5,23.0,0.21423575630457703,0.4301042580087116
5.5,0.0,0.20970010465656974,0.4285287943370436
1.5,0.5,0.208768415756156,0.4281491918085372
3.0,8.0,0.2356384655472879,0.4328026749104529
5.0,16.0,0.2371726436397911,0.4346369258617382
4.5,20.0,0.2336672160958956,0.43574084941765956
3.5,20.5,0.21910627677750721,0.43538387214947993
1.5,17.0,0.2358858123200608,0.43463541593152977
5.5,14.5,0.23852916729279366,0.43464214803722995
3.5,7.0,0.2313857660766854,0.43167013248906244
1.0,18.0,0.23401416775707526,0.43465200719593083
3.0,20.0,0.23426903468067886,0.43578821864764583
4.0,23.5,0.2113560050686837,0.4291813523262763
2.5,15.5,0.23769091604642806,0.4346155525742513
5.0,3.5,0.214170488021749,0.4280886621540811
5.0,0.0,0.20971358186012992,0.4285348103351772
3.5,21.5,0.2121261450212134,0.4346728141489613
5.5,19.5,0.2291759213039862,0.4347500633842111
5.5,11.5,0.24010409260441581,0.43464578393903824
4.0,18.5,0.2330142122816745,0.4346234410490057
4.0,15.0,0.2382171201613833,0.4346136500048007
4.0,4.5,0.21850289965510872,0.4287219665347929
0.0,16.0,0.2370532544478643,0.43466840645101135
3.5,17.0,0.23589707668704132,0.43459833389669944
5.0,11.0,0.2403518620585979,0.43466255076211324
3.0,6.0,0.22631715284789233,0.4304340708268542
3.0,12.0,0.23993933836144932,0.4346067975183742
5.5,23.5,0.21126887736323746,0.42915109671204804
1.0,12.0,0.24001116990670057,0.43465200719736
3.0,15.5,0.23766023481485374,0.4346067975183709
3.5,5.0,0.22108111649310672,0.429216029441562
1.0,3.5,0.21424503660457336,0.42809760012093806
3.0,16.5,0.2365629011873534,0.4346067975177947
5.0,8.5,0.23738784907473706,0.43329609923080026
3.0,5.5,0.22365413585011612,0.42980695511251077
1.5,18.5,0.23288106427197802,0.43463955330389237
3.5,11.5,0.24002746313289894,0.4346045667339549
3.0,0.5,0.20884712193422128,0.42815603930636803
2.5,20.0,0.23418046604261117,0.4357989919621428
5.5,8.5,0.2373467155472511,0.43328728964363855
5.0,20.0,0.23330921465018073,0.4357642094411223
2.0,23.0,0.21438898102939566,0.43017014404235054
5.5,3.0,0.2124666701188353,0.4279051596840883
4.0,8.0,0.2356685585675892,0.4328064735237479
2.5,0.5,0.20882154903994649,0.42815449241413944
3.5,8.5,0.23738275873992407,0.4332990681176036
2.5,1.0,0.2086366653763639,0.42792572857088773
