pressure,ws,output
0.0029412735294117648,-8.235294117647059e-08,False
0.05588239705882354,-5.8823529411764695e-09,False
0.04411770294117648,5.294117647058824e-08,False
0.050000050000000004,5.8823529411764695e-09,False
0.08529413235294118,5.294117647058824e-08,False
0.014705967647058824,-1.764705882352941e-08,False
0.07058826470588236,9.411764705882354e-08,False
0.0676470911764706,-9.411764705882353e-08,False
0.06470591764705882,-8.823529411764706e-08,False
0.07941178529411766,-3.529411764705882e-08,False
0.0676470911764706,5.8823529411764695e-09,False
0.0588235705882353,2.941176470588236e-08,False
0.07647061176470589,1.1764705882352939e-08,False
0.008823620588235295,2.941176470588236e-08,False
0.014705967647058824,3.529411764705882e-08,False
0.00588244705882353,7.647058823529412e-08,False
0.026470661764705885,1e-07,False
0.06470591764705882,-6.470588235294118e-08,False
0.0588235705882353,5.8823529411764695e-09,False
0.08529413235294118,7.058823529411763e-08,False
0.09411765294117648,9.411764705882354e-08,False
0.04705887647058824,4.11764705882353e-08,False
0.09117647941176471,5.294117647058824e-08,False
0.0676470911764706,7.647058823529412e-08,False
0.07941178529411766,-7.058823529411765e-08,False
0.07352943823529412,4.11764705882353e-08,False
0.04705887647058824,8.235294117647057e-08,False
0.050000050000000004,-1.1764705882352939e-08,False
0.09411765294117648,0.0,False
0.04705887647058824,7.647058823529412e-08,False
0.1,-5.88235294117647e-08,False
0.050000050000000004,-2.3529411764705878e-08,False
0.052941223529411774,-5.88235294117647e-08,False
0.0588235705882353,-1e-07,False
0.09117647941176471,6.470588235294118e-08,False
0.029411835294117648,1e-07,False
0.04411770294117648,9.411764705882354e-08,False
0.08823530588235295,-7.058823529411765e-08,False
1e-07,5.8823529411764695e-09,True
0.08529413235294118,8.235294117647057e-08,False
0.032353008823529414,5.8823529411764695e-08,False
0.07941178529411766,6.470588235294118e-08,False
0.08823530588235295,0.0,False
0.0588235705882353,-5.88235294117647e-08,False
0.05588239705882354,7.058823529411763e-08,False
0.07352943823529412,0.0,False
0.02352948823529412,5.8823529411764695e-09,False
0.052941223529411774,-4.1176470588235293e-08,False
0.07352943823529412,5.8823529411764695e-08,False
0.038235355882352946,1e-07,False
0.08529413235294118,-7.058823529411765e-08,False
0.07647061176470589,8.823529411764706e-08,False
0.029411835294117648,-8.823529411764706e-08,False
0.035294182352941184,5.294117647058824e-08,False
0.038235355882352946,1.1764705882352939e-08,False
0.0029412735294117648,2.3529411764705878e-08,False
1e-07,5.8823529411764695e-08,True
0.014705967647058824,8.823529411764706e-08,False
0.08823530588235295,5.8823529411764695e-09,False
0.029411835294117648,1.1764705882352939e-08,False
0.02352948823529412,1.764705882352941e-08,False
0.0588235705882353,1e-07,False
0.05588239705882354,8.823529411764706e-08,False
0.07941178529411766,-4.705882352941176e-08,False
0.01764714117647059,1.764705882352941e-08,False
0.1,-1.764705882352941e-08,False
0.00588244705882353,5.294117647058824e-08,False
0.04705887647058824,8.823529411764706e-08,False
0.032353008823529414,-5.294117647058823e-08,False
0.07941178529411766,-1e-07,False
0.08235295882352942,-4.1176470588235293e-08,False
0.07058826470588236,-8.823529411764706e-08,False
0.011764794117647059,2.3529411764705878e-08,False
0.09705882647058825,7.647058823529412e-08,False
0.038235355882352946,-1e-07,False
0.032353008823529414,-5.88235294117647e-08,False
0.09117647941176471,9.411764705882354e-08,False
0.04117652941176471,-7.058823529411765e-08,False
0.00588244705882353,-5.8823529411764695e-09,False
0.008823620588235295,5.8823529411764695e-09,False
0.0676470911764706,4.7058823529411756e-08,False
0.050000050000000004,2.941176470588236e-08,False
0.04411770294117648,-8.235294117647059e-08,False
0.1,8.235294117647057e-08,False
0.08823530588235295,-4.705882352941176e-08,False
1e-07,0.0,True
0.09705882647058825,1.764705882352941e-08,False
0.00588244705882353,-8.823529411764706e-08,False
0.029411835294117648,-7.647058823529412e-08,False
0.07647061176470589,2.941176470588236e-08,False
1e-07,-1.764705882352941e-08,True
0.06470591764705882,-2.3529411764705878e-08,False
0.008823620588235295,1.764705882352941e-08,False
1e-07,3.529411764705882e-08,True
0.014705967647058824,5.8823529411764695e-08,False
0.014705967647058824,5.294117647058824e-08,False
0.04411770294117648,-1.1764705882352939e-08,False
0.02352948823529412,9.411764705882354e-08,False
0.011764794117647059,-4.1176470588235293e-08,False
0.07352943823529412,2.941176470588236e-08,False
0.07058826470588236,-9.411764705882353e-08,False
0.014705967647058824,-2.3529411764705878e-08,False
0.04411770294117648,-5.294117647058823e-08,False
0.06470591764705882,1.1764705882352939e-08,False
0.07647061176470589,-2.9411764705882348e-08,False
0.07058826470588236,-4.705882352941176e-08,False
0.035294182352941184,5.8823529411764695e-08,False
0.008823620588235295,0.0,False
0.01764714117647059,8.235294117647057e-08,False
0.07941178529411766,2.941176470588236e-08,False
0.09705882647058825,2.3529411764705878e-08,False
0.09117647941176471,5.8823529411764695e-09,False
0.06470591764705882,-5.8823529411764695e-09,False
0.011764794117647059,-4.705882352941176e-08,False
0.07647061176470589,-8.823529411764706e-08,False
0.09411765294117648,1.1764705882352939e-08,False
0.01764714117647059,-4.1176470588235293e-08,False
0.02352948823529412,5.8823529411764695e-08,False
0.008823620588235295,-8.823529411764706e-08,False
0.07941178529411766,7.058823529411763e-08,False
0.035294182352941184,3.529411764705882e-08,False
0.08529413235294118,-3.529411764705882e-08,False
0.08823530588235295,-1e-07,False
0.035294182352941184,6.470588235294118e-08,False
0.09117647941176471,-4.705882352941176e-08,False
0.020588314705882352,3.529411764705882e-08,False
0.04705887647058824,-5.88235294117647e-08,False
0.08823530588235295,8.235294117647057e-08,False
0.04411770294117648,5.8823529411764695e-09,False
0.02352948823529412,-7.058823529411765e-08,False
0.07941178529411766,-7.647058823529412e-08,False
0.08823530588235295,-2.3529411764705878e-08,False
0.07941178529411766,-1.764705882352941e-08,False
0.08823530588235295,-8.823529411764706e-08,False
0.008823620588235295,-5.8823529411764695e-09,False
0.06176474411764707,0.0,False
0.011764794117647059,1e-07,False
0.04411770294117648,-7.647058823529412e-08,False
0.08823530588235295,-5.294117647058823e-08,False
0.07647061176470589,3.529411764705882e-08,False
0.04411770294117648,7.058823529411763e-08,False
0.00588244705882353,-9.411764705882353e-08,False
0.050000050000000004,-8.235294117647059e-08,False
0.08823530588235295,2.941176470588236e-08,False
0.0588235705882353,3.529411764705882e-08,False
0.04705887647058824,5.8823529411764695e-09,False
0.02352948823529412,1.1764705882352939e-08,False
0.09705882647058825,5.294117647058824e-08,False
0.08823530588235295,1.1764705882352939e-08,False
1e-07,-9.411764705882353e-08,True
0.050000050000000004,0.0,False
0.09411765294117648,2.941176470588236e-08,False
0.050000050000000004,7.058823529411763e-08,False
0.026470661764705885,4.7058823529411756e-08,False
0.08235295882352942,-1e-07,False
1e-07,-5.294117647058823e-08,True
0.00588244705882353,-4.705882352941176e-08,False
0.04411770294117648,4.11764705882353e-08,False
0.05588239705882354,-8.235294117647059e-08,False
0.020588314705882352,2.3529411764705878e-08,False
0.00588244705882353,1e-07,False
0.020588314705882352,-1e-07,False
0.07058826470588236,-1.764705882352941e-08,False
0.0676470911764706,-6.470588235294118e-08,False
0.026470661764705885,-8.823529411764706e-08,False
0.09705882647058825,-5.294117647058823e-08,False
0.035294182352941184,8.235294117647057e-08,False
0.0676470911764706,9.411764705882354e-08,False
0.014705967647058824,7.058823529411763e-08,False
0.052941223529411774,-4.705882352941176e-08,False
0.011764794117647059,4.7058823529411756e-08,False
0.08823530588235295,-4.1176470588235293e-08,False
0.04705887647058824,-1.1764705882352939e-08,False
0.02352948823529412,-5.294117647058823e-08,False
0.035294182352941184,2.3529411764705878e-08,False
0.02352948823529412,4.7058823529411756e-08,False
0.014705967647058824,-4.1176470588235293e-08,False
0.01764714117647059,-5.294117647058823e-08,False
0.1,-4.1176470588235293e-08,False
0.0588235705882353,4.7058823529411756e-08,False
0.020588314705882352,4.11764705882353e-08,False
0.02352948823529412,8.823529411764706e-08,False
0.09411765294117648,-5.8823529411764695e-09,False
0.07352943823529412,-1.764705882352941e-08,False
0.01764714117647059,0.0,False
0.06470591764705882,-5.294117647058823e-08,False
0.07058826470588236,-7.647058823529412e-08,False
0.07941178529411766,-5.88235294117647e-08,False
0.06176474411764707,-3.529411764705882e-08,False
0.07058826470588236,-3.529411764705882e-08,False
1e-07,-6.470588235294118e-08,True
0.0588235705882353,-4.1176470588235293e-08,False
0.032353008823529414,-7.058823529411765e-08,False
0.06470591764705882,-2.9411764705882348e-08,False
0.050000050000000004,-4.705882352941176e-08,False
0.02352948823529412,-1.1764705882352939e-08,False
0.1,-6.470588235294118e-08,False
0.0588235705882353,4.11764705882353e-08,False
0.04705887647058824,-4.705882352941176e-08,False
0.09117647941176471,1.764705882352941e-08,False
0.04117652941176471,-9.411764705882353e-08,False
0.09117647941176471,-4.1176470588235293e-08,False
0.011764794117647059,6.470588235294118e-08,False
0.038235355882352946,-2.3529411764705878e-08,False
0.020588314705882352,-6.470588235294118e-08,False
0.06176474411764707,-5.88235294117647e-08,False
0.06176474411764707,5.8823529411764695e-09,False
0.008823620588235295,-8.235294117647059e-08,False
0.052941223529411774,-2.3529411764705878e-08,False
0.02352948823529412,2.941176470588236e-08,False
0.014705967647058824,1.764705882352941e-08,False
0.029411835294117648,5.8823529411764695e-09,False
0.032353008823529414,-2.9411764705882348e-08,False
0.07058826470588236,-6.470588235294118e-08,False
0.09705882647058825,-7.647058823529412e-08,False
0.04411770294117648,1e-07,False
0.01764714117647059,-4.705882352941176e-08,False
0.07647061176470589,-5.8823529411764695e-09,False
0.035294182352941184,-4.1176470588235293e-08,False
0.06470591764705882,-1.1764705882352939e-08,False
0.038235355882352946,4.7058823529411756e-08,False
0.014705967647058824,6.470588235294118e-08,False
0.035294182352941184,1.764705882352941e-08,False
0.09117647941176471,-9.411764705882353e-08,False
0.026470661764705885,5.8823529411764695e-09,False
0.035294182352941184,7.647058823529412e-08,False
0.026470661764705885,6.470588235294118e-08,False
0.06176474411764707,-2.3529411764705878e-08,False
0.05588239705882354,5.8823529411764695e-09,False
0.04705887647058824,0.0,False
0.07941178529411766,4.11764705882353e-08,False
0.02352948823529412,8.235294117647057e-08,False
0.032353008823529414,-1.1764705882352939e-08,False
0.07058826470588236,-4.1176470588235293e-08,False
0.06470591764705882,5.8823529411764695e-09,False
0.01764714117647059,8.823529411764706e-08,False
0.0588235705882353,-3.529411764705882e-08,False
0.0676470911764706,1.764705882352941e-08,False
0.052941223529411774,-7.058823529411765e-08,False
0.014705967647058824,-7.058823529411765e-08,False
0.07647061176470589,0.0,False
0.035294182352941184,-2.3529411764705878e-08,False
0.07647061176470589,-1.764705882352941e-08,False
1e-07,1.764705882352941e-08,True
0.04705887647058824,5.8823529411764695e-08,False
0.07647061176470589,9.411764705882354e-08,False
0.07941178529411766,-4.1176470588235293e-08,False
0.026470661764705885,2.3529411764705878e-08,False
0.050000050000000004,4.7058823529411756e-08,False
0.0676470911764706,-4.705882352941176e-08,False
0.08235295882352942,7.647058823529412e-08,False
1e-07,-5.88235294117647e-08,True
0.08529413235294118,-9.411764705882353e-08,False
0.01764714117647059,-7.058823529411765e-08,False
0.04117652941176471,5.8823529411764695e-08,False
0.01764714117647059,-2.9411764705882348e-08,False
0.04411770294117648,4.7058823529411756e-08,False
0.029411835294117648,3.529411764705882e-08,False
0.06470591764705882,-1e-07,False
0.0588235705882353,8.235294117647057e-08,False
0.04411770294117648,2.941176470588236e-08,False
0.038235355882352946,5.8823529411764695e-08,False
0.08235295882352942,-5.8823529411764695e-09,False
0.01764714117647059,4.7058823529411756e-08,False
0.07941178529411766,0.0,False
0.09411765294117648,-7.647058823529412e-08,False
0.07352943823529412,-4.705882352941176e-08,False
0.08823530588235295,6.470588235294118e-08,False
0.035294182352941184,4.7058823529411756e-08,False
0.07058826470588236,6.470588235294118e-08,False
0.029411835294117648,2.3529411764705878e-08,False
