Setting constant concentration for Diatoms @ 20
Setting constant concentration for HAB @ 20
No initial condition for this pressure gradient --> using default!
Using initial condition from initial_condition/initial_condition-pressure=2.00e-07.csv
         150886595 function calls (150792609 primitive calls) in 181.412 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      170    0.000    0.000    0.000    0.000 cm.py:89(__getitem__)
       45    0.000    0.000    0.000    0.000 instructions.py:226(__init__)
       15    0.000    0.000    0.000    0.000 module.py:79(get_function)
        1    0.000    0.000    0.000    0.000 mathimpl.py:1(<module>)
     1644    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 targets.py:1(<module>)
        6    0.000    0.000    0.000    0.000 typed_passes.py:911(_strip_phi_nodes)
       28    0.000    0.000    0.000    0.000 pathlib.py:1065(_make_child_relpath)
        1    0.000    0.000    0.000    0.000 _pep440.py:1(<module>)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:1(<module>)
        5    0.000    0.000    0.000    0.000 options.py:45(_apply)
        5    0.000    0.000    0.000    0.000 pythonapi.py:324(err_set_none)
        6    0.000    0.000    0.000    0.000 compiler.py:371(_make_subtarget)
      203    0.000    0.000    0.000    0.000 ir.py:593(<genexpr>)
      843    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
       31    0.000    0.000    0.000    0.000 builder.py:160(wrapped)
        6    0.000    0.000    0.000    0.000 byteflow.py:89(__init__)
       82    0.000    0.000    0.000    0.000 npyimpl.py:496(register_ufunc_kernel)
       12    0.000    0.000    0.000    0.000 module.py:151(triple)
  483/440    0.000    0.000    0.000    0.000 types.py:127(__eq__)
       25    0.000    0.000    0.000    0.000 inspect.py:3237(bind)
        6    0.000    0.000    0.000    0.000 untyped_passes.py:304(run_pass)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
      132    0.000    0.000    0.000    0.000 traceback.py:237(clear_frames)
        1    0.000    0.000    0.000    0.000 array_analysis.py:1(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:49(create_string_buffer)
       51    0.000    0.000    0.000    0.000 util.py:58(decorator)
       12    0.000    0.000    0.000    0.000 extension.py:125(wrapper)
      995    0.000    0.000    0.000    0.000 npytypes.py:482(key)
      201    0.000    0.000    0.000    0.000 values.py:1188(_format_name)
        3    0.000    0.000    0.000    0.000 base.py:475(__new__)
       15    0.000    0.000    0.000    0.000 value.py:165(linkage)
       14    0.000    0.000    0.000    0.000 core.py:5835(__init__)
     1734    0.000    0.000    0.000    0.000 functions.py:249(<genexpr>)
       57    0.000    0.000    0.000    0.000 functions.py:524(__init__)
      270    0.000    0.000    0.000    0.000 values.py:498(__eq__)
        3    0.000    0.000    0.000    0.000 rangeobj.py:237(make_range_attr)
        1    0.000    0.000    0.000    0.000 datetimelike.py:87(DatetimeIndexOpsMixin)
       34    0.000    0.000    0.000    0.000 deprecation.py:187(finalize)
       17    0.000    0.000    0.000    0.000 __init__.py:339(__init__)
       32    0.000    0.000    0.000    0.000 builder.py:629(select)
       49    0.000    0.000    0.000    0.000 byteflow.py:491(op_LOAD_FAST)
       93    0.000    0.000    0.000    0.000 dataclasses.py:701(_is_type)
        9    0.000    0.000    0.000    0.000 frame.py:3983(_ixs)
        1    0.000    0.000    0.000    0.000 nrtdynmod.py:41(_define_nrt_incref)
       42    0.000    0.000    0.000    0.000 docstrings.py:7(make_flex_doc)
        5    0.000    0.000    0.000    0.000 pythonapi.py:1174(bytes_from_string_and_size)
       59    0.000    0.000    0.000    0.000 enum.py:1035(_find_new_)
       17    0.000    0.000    0.000    0.000 interpreter.py:2779(op_BINARY_OP)
       15    0.000    0.000    0.000    0.000 value.py:169(linkage)
        1    0.000    0.000    0.000    0.000 base_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 enumdecl.py:1(<module>)
      132    0.000    0.000    0.000    0.000 context.py:408(_get_global_type)
       12    0.000    0.000    0.000    0.000 array_exprs.py:33(match)
        1    0.000    0.000    0.000    0.000 legend.py:342(Legend)
        1    0.000    0.000    0.000    0.000 construction.py:96(arrays_to_mgr)
        5    0.000    0.000    0.000    0.000 codegen.py:1431(set_env)
      133    0.000    0.000    0.000    0.000 expr.py:181(<genexpr>)
        4    0.000    0.000    0.000    0.000 pythonapi.py:331(err_write_unraisable)
       12    0.000    0.000    0.000    0.000 ir_utils.py:1563(build_definitions)
    81/27    0.000    0.000    0.000    0.000 packer.py:123(_assign_names)
        1    0.000    0.000    0.000    0.000 arraylike.py:1(<module>)
       12    0.000    0.000    0.000    0.000 controlflow.py:263(backbone)
     1735    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
      200    0.000    0.000    0.000    0.000 pyplot.py:164(_copy_docstring_and_deprecators)
        1    0.000    0.000    0.000    0.000 dtypes.py:690(DatetimeTZDtype)
        1    0.000    0.000    0.000    0.000 range.py:66(RangeIndex)
       10    0.000    0.000    0.000    0.000 models.py:483(from_data)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
        5    0.000    0.000    0.000    0.000 cpu.py:45(create_module)
      357    0.000    0.000    0.000    0.000 feedparser.py:127(__next__)
       13    0.000    0.000    0.000    0.000 version.py:186(__init__)
        2    0.000    0.000    0.000    0.000 base.py:675(pair_first)
       17    0.000    0.000    0.000    0.000 interpreter.py:2763(_binop)
      215    0.000    0.000    0.000    0.000 warnings.py:482(__enter__)
        5    0.000    0.000    0.000    0.000 pythonapi.py:1367(build_dynamic_excinfo_struct)
      318    0.000    0.000    0.000    0.000 cpu_options.py:58(encode)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:360(_get_scalar_type_map)
       68    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
        1    0.000    0.000    0.000    0.000 plyparser.py:86(template)
       12    0.000    0.000    0.000    0.000 passmanagers.py:92(create_function_pass_manager)
        2    0.000    0.000    0.000    0.000 typeconv.py:90(safe)
        1    0.000    0.000    0.000    0.000 dufunc.py:1(<module>)
        6    0.000    0.000    0.000    0.000 bytecode.py:316(dump)
       25    0.000    0.000    0.000    0.000 enum.py:1551(__or__)
       25    0.000    0.000    0.000    0.000 inspect.py:3102(_bind)
      236    0.000    0.000    0.000    0.000 extending.py:222(overload_method)
        7    0.000    0.000    0.000    0.000 consts.py:47(_fail)
        6    0.000    0.000    0.000    0.000 targetconfig.py:272(_make_compression_dictionary)
     1291    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
       14    0.000    0.000    0.000    0.000 transforms.py:6(create_pass_manager_builder)
       15    0.000    0.000    0.000    0.000 scalars.py:78(__init__)
      588    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
       20    0.000    0.000    0.000    0.000 builtins.py:144(choose_result_int)
       12    0.000    0.000    0.000    0.000 abstract.py:177(__call__)
        1    0.000    0.000    0.000    0.000 _sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 generic.py:1329(DataFrameGroupBy)
        6    0.000    0.000    0.000    0.000 dispatcher.py:724(typeof_pyval)
      115    0.000    0.000    0.000    0.000 values.py:890(__init__)
       51    0.000    0.000    0.000    0.000 cgutils.py:446(get_null_value)
      243    0.000    0.000    0.000    0.000 models.py:685(get_type)
       17    0.000    0.000    0.000    0.000 generic.py:36(create_pandas_abc_type)
        1    0.000    0.000    0.000    0.000 rangeobj.py:45(range2_impl)
       19    0.000    0.000    0.000    0.000 path.py:99(__init__)
      177    0.000    0.000    0.000    0.000 typing.py:1061(<genexpr>)
        2    0.000    0.000    0.000    0.000 cloudpickle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:2360(Figure)
        1    0.000    0.000    0.000    0.000 itanium_mangler.py:1(<module>)
        6    0.000    0.000    0.000    0.000 compiler.py:606(define_typed_pipeline)
      359    0.000    0.000    0.000    0.000 errors.py:247(__enter__)
      875    0.000    0.000    0.000    0.000 ffi.py:339(detach)
      170    0.000    0.000    0.000    0.000 colors.py:953(copy)
        1    0.000    0.000    0.000    0.000 setdecl.py:1(<module>)
      165    0.000    0.000    0.000    0.000 inspect.py:2461(_descriptor_get)
        1    0.000    0.000    0.000    0.000 scale.py:737(_get_scale_docs)
    379/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
     1035    0.000    0.000    0.000    0.000 controlflow.py:118(successors)
      208    0.000    0.000    0.000    0.000 <frozen posixpath>:60(isabs)
       50    0.000    0.000    0.000    0.000 values.py:31(_escape_string)
       12    0.000    0.000    0.000    0.000 base.py:341(subtarget)
        6    0.000    0.000    0.000    0.000 controlflow.py:227(_post_doms)
      195    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 base.py:682(pair_second)
       12    0.000    0.000    0.000    0.000 passmanagers.py:733(__init__)
        2    0.000    0.000    0.000    0.000 glob.py:1(<module>)
     1101    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
      257    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
      294    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       79    0.000    0.000    0.000    0.000 ir.py:1209(redefine)
        1    0.000    0.000    0.000    0.000 mlab.py:1(<module>)
      194    0.000    0.000    0.000    0.000 __init__.py:196(__init__)
      718    0.000    0.000    0.000    0.000 ansitowin32.py:131(get_win32_calls)
        4    0.000    0.000    0.000    0.000 setobj.py:1498(gen_operator_impl)
        2    0.000    0.000    0.000    0.000 nrtdynmod.py:111(_define_atomic_inc_dec)
        6    0.000    0.000    0.000    0.000 ssa.py:102(_iterated_domfronts)
        1    0.000    0.000    0.000    0.000 _gcrotmk.py:1(<module>)
      359    0.000    0.000    0.000    0.000 errors.py:251(__exit__)
      605    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
        1    0.000    0.000    0.000    0.000 arraylike.py:31(OpsMixin)
       22    0.000    0.000    0.000    0.000 callconv.py:774(_return_errcode_raw)
       14    0.000    0.000    0.000    0.000 transforms.py:13(__init__)
      719    0.000    0.000    0.000    0.000 {method 'fileno' of '_io.TextIOWrapper' objects}
        6    0.000    0.000    0.000    0.000 controlflow.py:558(_find_post_dominators)
      237    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
       14    0.000    0.000    0.000    0.000 targets.py:268(add_analysis_passes)
        1    0.000    0.000    0.000    0.000 results.py:1(<module>)
       94    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
        1    0.000    0.000    0.000    0.000 values.py:84(_ConstOpMixin)
        6    0.000    0.000    0.000    0.000 targetconfig.py:242(summary)
      284    0.000    0.000    0.000    0.000 templates.py:1252(register_attr)
        1    0.000    0.000    0.000    0.000 _calamine.py:1(<module>)
       12    0.000    0.000    0.000    0.000 passmanagers.py:108(_dispose)
        1    0.000    0.000    0.000    0.000 pythonapi.py:204(emit_environment_sentry)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
       78    0.000    0.000    0.000    0.000 core.py:4038(<genexpr>)
      847    0.000    0.000    0.000    0.000 ffi.py:322(__init__)
        1    0.000    0.000    0.000    0.000 axis3d.py:38(Axis)
      863    0.000    0.000    0.000    0.000 watercolumn_run_lib.py:78(save_2d_data)
        6    0.000    0.000    0.000    0.000 dis.py:647(findlabels)
        5    0.000    0.000    0.000    0.000 pythonapi.py:306(raise_object)
       92    0.000    0.000    0.000    0.000 module.py:21(_fix_metadata_operands)
      166    0.000    0.000    0.000    0.000 itanium_mangler.py:94(_len_encoded)
       75    0.000    0.000    0.000    0.000 ir.py:1200(get_or_define)
       43    0.000    0.000    0.000    0.000 decorators.py:201(_jit)
      406    0.000    0.000    0.000    0.000 common.py:4(_encode_string)
      871    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
      151    0.000    0.000    0.000    0.000 _parser.py:893(_parse_flags)
      130    0.000    0.000    0.000    0.000 _parser.py:312(_class_escape)
        1    0.000    0.000    0.000    0.000 indexes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tupleobj.py:1(<module>)
      139    0.000    0.000    0.000    0.000 core.py:1973(__eq__)
        1    0.000    0.000    0.000    0.000 eh.py:1(<module>)
      200    0.000    0.000    0.000    0.000 controlflow.py:368(_add_edge)
       66    0.000    0.000    0.000    0.000 typing.py:1557(<genexpr>)
       14    0.000    0.000    0.000    0.000 transforms.py:48(inlining_threshold)
      100    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 _mixins.py:92(NDArrayBackedExtensionArray)
        1    0.000    0.000    0.000    0.000 lex.py:1(<module>)
       11    0.000    0.000    0.000    0.000 version.py:45(parse)
       14    0.000    0.000    0.000    0.000 transforms.py:101(_dispose)
       14    0.000    0.000    0.000    0.000 module.py:76(_dispose)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1886(__init__)
       14    0.000    0.000    0.000    0.000 __init__.py:199(split)
        1    0.000    0.000    0.000    0.000 parallelcompat.py:1(<module>)
     1040    0.000    0.000    0.000    0.000 imputils.py:28(lower)
       27    0.000    0.000    0.000    0.000 artist.py:45(allow_rasterization)
      494    0.000    0.000    0.000    0.000 types.py:559(__eq__)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
      468    0.000    0.000    0.000    0.000 compiler_machinery.py:28(__exit__)
      158    0.000    0.000    0.000    0.000 bytecode.py:242(_fetch_opcode)
        6    0.000    0.000    0.000    0.000 typed_passes.py:193(run_pass)
       71    0.000    0.000    0.000    0.000 misc.py:101(__init__)
      215    0.000    0.000    0.000    0.000 warnings.py:503(__exit__)
        7    0.000    0.000    0.000    0.000 core.py:1453(__radd__)
        1    0.000    0.000    0.000    0.000 codegen.py:1419(_customize_tm_features)
       25    0.000    0.000    0.000    0.000 targetconfig.py:215(inherit_if_not_set)
       37    0.000    0.000    0.000    0.000 cgutils.py:56(create_struct_proxy)
      918    0.000    0.000    0.000    0.000 analysis.py:69(<genexpr>)
        1    0.000    0.000    0.000    0.000 _meta.py:8(PackageMetadata)
        1    0.000    0.000    0.000    0.000 codegen.py:1348(_get_host_cpu_features)
    477/1    0.000    0.000    0.000    0.000 __config__.py:14(_cleanup)
      194    0.000    0.000    0.000    0.000 __init__.py:447(_make)
     1144    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1573(<genexpr>)
        5    0.000    0.000    0.000    0.000 context.py:75(free)
       32    0.000    0.000    0.000    0.000 instructions.py:334(descr)
       14    0.000    0.000    0.000    0.000 transforms.py:25(opt_level)
        1    0.000    0.000    0.000    0.000 pdcompat.py:1(<module>)
      447    0.000    0.000    0.000    0.000 templates.py:38(__init__)
      158    0.000    0.000    0.000    0.000 bytecode.py:323(<genexpr>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2802(NavigationToolbar2)
      188    0.000    0.000    0.000    0.000 module.py:138(add_global)
      184    0.000    0.000    0.000    0.000 builder.py:264(goto_block)
     2496    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       12    0.000    0.000    0.000    0.000 lowering.py:397(pre_block)
     1461    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
       60    0.000    0.000    0.000    0.000 event.py:312(install_listener)
        6    0.000    0.000    0.000    0.000 analysis.py:580(rewrite_semantic_constants)
        6    0.000    0.000    0.000    0.000 targetconfig.py:257(_summary_args)
       16    0.000    0.000    0.000    0.000 imputils.py:432(impl_ret_borrowed)
        1    0.000    0.000    0.000    0.000 codegen.py:1449(get_host_cpu_features)
        6    0.000    0.000    0.000    0.000 interpreter.py:1512(init_first_block)
        1    0.000    0.000    0.000    0.000 dtypes.py:945(PeriodDtype)
        3    0.000    0.000    0.000    0.000 expr.py:280(disallowed)
        1    0.000    0.000    0.000    0.000 actions.py:1(<module>)
      537    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
        1    0.000    0.000    0.000    0.000 controlflow.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
      312    0.000    0.000    0.000    0.000 compiler_machinery.py:139(__init__)
      107    0.000    0.000    0.000    0.000 registry.py:9(wraps)
      170    0.000    0.000    0.000    0.000 colors.py:771(__copy__)
        2    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
      582    0.000    0.000    0.000    0.000 types.py:232(__eq__)
        4    0.000    0.000    0.000    0.000 _version.py:114(_compare)
       14    0.000    0.000    0.000    0.000 transforms.py:71(loop_vectorize)
       21    0.000    0.000    0.000    0.000 values.py:672(descr)
        6    0.000    0.000    0.000    0.000 untyped_passes.py:445(run_pass)
      116    0.000    0.000    0.000    0.000 ir.py:1550(get_definition)
        1    0.000    0.000    0.000    0.000 treenode.py:1(<module>)
       14    0.000    0.000    0.000    0.000 transforms.py:83(slp_vectorize)
      209    0.000    0.000    0.000    0.000 dataclasses.py:1294(is_dataclass)
       11    0.000    0.000    0.000    0.000 core.py:1705(__call__)
      696    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.check_compatible}
       34    0.000    0.000    0.000    0.000 functools.py:861(<lambda>)
       86    0.000    0.000    0.000    0.000 itanium_mangler.py:74(repl)
        8    0.000    0.000    0.000    0.000 cloudpickle.py:1260(dump)
      698    0.000    0.000    0.000    0.000 ast.py:257(iter_fields)
        3    0.000    0.000    0.000    0.000 _version.py:151(__ge__)
       14    0.000    0.000    0.000    0.000 arrayobj.py:131(load_item)
      306    0.000    0.000    0.000    0.000 npydecl.py:219(<genexpr>)
        1    0.000    0.000    0.000    0.000 isoparser.py:1(<module>)
       32    0.000    0.000    0.000    0.000 __init__.py:667(__init__)
        1    0.000    0.000    0.000    0.000 rangeobj.py:62(range3_impl)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
      325    0.000    0.000    0.000    0.000 function_base.py:465(_needs_add_docstring)
      157    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
  306/282    0.000    0.000    0.000    0.000 results.py:171(__init__)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:59(comma_separated)
       20    0.000    0.000    0.000    0.000 models.py:460(as_argument)
      138    0.000    0.000    0.000    0.000 abstract.py:40(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:1012(infer_constant)
      468    0.000    0.000    0.000    0.000 compiler_machinery.py:24(__enter__)
       45    0.000    0.000    0.000    0.000 values.py:592(__init__)
        6    0.000    0.000    0.000    0.000 deprecation.py:242(__set_name__)
      111    0.000    0.000    0.000    0.000 abstract.py:443(literal_type)
       36    0.000    0.000    0.000    0.000 models.py:545(get_argument_type)
       23    0.000    0.000    0.000    0.000 core.py:5165(__init__)
        9    0.000    0.000    0.000    0.000 inline_closurecall.py:1421(inline_array)
        1    0.000    0.000    0.000    0.000 pkgutil.py:1(<module>)
        5    0.000    0.000    0.000    0.000 pythonapi.py:234(decref)
        6    0.000    0.000    0.000    0.000 controlflow.py:179(dominance_frontier)
     1284    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
       80    0.000    0.000    0.000    0.000 calendar.py:102(__getitem__)
        8    0.000    0.000    0.000    0.000 core.py:585(_setResultsName)
        1    0.000    0.000    0.000    0.000 datetimelike.py:196(DatetimeLikeArrayMixin)
      215    0.000    0.000    0.000    0.000 __init__.py:101(section_pairs)
       32    0.000    0.000    0.000    0.000 instructions.py:316(__init__)
       97    0.000    0.000    0.000    0.000 docscrape.py:192(_strip)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:1(<module>)
      718    0.000    0.000    0.000    0.000 ansitowin32.py:61(closed)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
       12    0.000    0.000    0.000    0.000 arraydecl.py:219(generic)
        1    0.000    0.000    0.000    0.000 ssa.py:131(_fresh_vars)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
     1630    0.000    0.000    0.000    0.000 analysis.py:40(<genexpr>)
       13    0.000    0.000    0.000    0.000 textwrap.py:470(indent)
        1    0.000    0.000    0.000    0.000 reduction.py:1(<module>)
       30    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
      127    0.000    0.000    0.000    0.000 ffi.py:255(__init__)
        7    0.000    0.000    0.000    0.000 executionengine.py:84(add_module)
        8    0.000    0.000    0.000    0.000 {function Pickler.dump at 0x7fa938e17a60}
        1    0.000    0.000    0.000    0.000 codegen.py:1392(_customize_tm_options)
        1    0.000    0.000    0.000    0.000 ExifTags.py:305(GPS)
      284    0.000    0.000    0.000    0.000 context.py:497(insert_attributes)
       95    0.000    0.000    0.000    0.000 accessor.py:94(_create_delegator_property)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typedobjectutils.py:1(<module>)
       14    0.000    0.000    0.000    0.000 interpreter.py:2634(op_BINARY_SUBSCR)
        1    0.000    0.000    0.000    0.000 datetimelike.py:430(DatetimeTimedeltaMixin)
       14    0.000    0.000    0.000    0.000 base.py:491(unpack_value)
        1    0.000    0.000    0.000    0.000 target_extension.py:1(<module>)
        9    0.000    0.000    0.000    0.000 interpreter.py:2436(op_CALL)
        1    0.000    0.000    0.000    0.000 orcjit.py:1(<module>)
      311    0.000    0.000    0.000    0.000 numpy_support.py:86(from_dtype)
        3    0.000    0.000    0.000    0.000 rangeobj.py:25(make_range_impl)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:2240(LogLocator)
      206    0.000    0.000    0.000    0.000 docscrape.py:56(read)
     25/6    0.000    0.000    0.000    0.000 functools.py:687(_c3_mro)
      110    0.000    0.000    0.000    0.000 manager.py:23(register)
        1    0.000    0.000    0.000    0.000 period.py:80(PeriodIndex)
       53    0.000    0.000    0.000    0.000 <frozen posixpath>:256(expanduser)
        5    0.000    0.000    0.000    0.000 typeof.py:240(_typeof_ndarray)
        4    0.000    0.000    0.000    0.000 __init__.py:415(<genexpr>)
       16    0.000    0.000    0.000    0.000 base.py:549(find)
        1    0.000    0.000    0.000    0.000 widgets.py:344(Slider)
        1    0.000    0.000    0.000    0.000 base_parser.py:101(ParserBase)
        6    0.000    0.000    0.000    0.000 controlflow.py:235(_df)
       39    0.000    0.000    0.000    0.000 dispatcher.py:1062(_get_dispatcher_for_current_target)
        1    0.000    0.000    0.000    0.000 quicksort.py:1(<module>)
      169    0.000    0.000    0.000    0.000 pprint.py:107(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:81(_make_selector)
      106    0.000    0.000    0.000    0.000 extension.py:32(_inherit_from_data)
        1    0.000    0.000    0.000    0.000 timedeltas.py:103(TimedeltaArray)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
      323    0.000    0.000    0.000    0.000 context.py:484(_remove_global)
       33    0.000    0.000    0.000    0.000 {method '__typing_subst__' of 'typing.TypeVar' objects}
        6    0.000    0.000    0.000    0.000 analysis.py:651(find_literally_calls)
       12    0.000    0.000    0.000    0.000 cgutils.py:455(is_not_null)
        1    0.000    0.000    0.000    0.000 pathlib.py:193(__init__)
        1    0.000    0.000    0.000    0.000 type_annotations.py:1(<module>)
       12    0.000    0.000    0.000    0.000 ir_utils.py:551(remove_dels)
       68    0.000    0.000    0.000    0.000 ir_utils.py:1553(get_definition)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
        6    0.000    0.000    0.000    0.000 controlflow.py:497(_find_dominance_frontier)
      991    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      605    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
      142    0.000    0.000    0.000    0.000 byteflow.py:1825(has_active_try)
       52    0.000    0.000    0.000    0.000 ir.py:1109(__repr__)
      569    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      251    0.000    0.000    0.000    0.000 contextlib.py:446(__exit__)
        3    0.000    0.000    0.000    0.000 dataclasses.py:882(_hash_add)
       24    0.000    0.000    0.000    0.000 itanium_mangler.py:103(mangle_abi_tag)
        1    0.000    0.000    0.000    0.000 patches.py:3086(ArrowStyle)
       43    0.000    0.000    0.000    0.000 target_extension.py:75(resolve_dispatcher_from_str)
      294    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
        4    0.000    0.000    0.000    0.000 colors.py:1679(_make_norm_from_scale)
        4    0.000    0.000    0.000    0.000 pythonapi.py:1145(string_from_string)
        1    0.000    0.000    0.000    0.000 common.py:304(_get_filepath_or_buffer)
      357    0.000    0.000    0.000    0.000 feedparser.py:77(readline)
        1    0.000    0.000    0.000    0.000 categorical.py:246(Categorical)
        1    0.000    0.000    0.000    0.000 _typed_ops.py:1(<module>)
       10    0.000    0.000    0.000    0.000 models.py:468(from_argument)
       36    0.000    0.000    0.000    0.000 __init__.py:1428(_fixupParents)
     2134    0.000    0.000    0.000    0.000 copy.py:172(_deepcopy_atomic)
        3    0.000    0.000    0.000    0.000 pathlib.py:1197(home)
      254    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
      103    0.000    0.000    0.000    0.000 ufunc_db.py:18(_lazy_init_db)
      487    0.000    0.000    0.000    0.000 byteflow.py:1715(get_inst)
      206    0.000    0.000    0.000    0.000 docscrape.py:21(strip_blank_lines)
        1    0.000    0.000    0.000    0.000 core.py:3712(ParseExpression)
       44    0.000    0.000    0.000    0.000 typing.py:977(_typevar_subst)
        1    0.000    0.000    0.000    0.000 _decomp_schur.py:1(<module>)
       12    0.000    0.000    0.000    0.000 _strptime.py:219(__seqToRE)
      169    0.000    0.000    0.000    0.000 core.py:2383(__new__)
       17    0.000    0.000    0.000    0.000 packer.py:132(argument_types)
        6    0.000    0.000    0.000    0.000 models.py:475(as_data)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1544(find_distributions)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1341(TextBox)
     1248    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 gridspec.py:1(<module>)
       30    0.000    0.000    0.000    0.000 instructions.py:419(__init__)
      162    0.000    0.000    0.000    0.000 analysis.py:200(fix_point_progress)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
      353    0.000    0.000    0.000    0.000 builder.py:241(position_at_end)
        1    0.000    0.000    0.000    0.000 pydoc.py:485(Doc)
      508    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
        2    0.000    0.000    0.000    0.000 base.py:576(get_getattr)
        1    0.000    0.000    0.000    0.000 bytes.py:1(<module>)
       91    0.000    0.000    0.000    0.000 instructions.py:521(descr)
      194    0.000    0.000    0.000    0.000 __init__.py:224(_for)
        3    0.000    0.000    0.000    0.000 dataclasses.py:675(_hash_fn)
       14    0.000    0.000    0.000    0.000 codegen.py:32(_parse_refprune_flags)
     1631    0.000    0.000    0.000    0.000 templates.py:50(args)
       20    0.000    0.000    0.000    0.000 scalars.py:41(from_bitwidth)
        1    0.000    0.000    0.000    0.000 lowering.py:853(default_handler)
     1254    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
     1707    0.000    0.000    0.000    0.000 inspect.py:3058(parameters)
        1    0.000    0.000    0.000    0.000 pathlib.py:106(_compile_pattern)
        4    0.000    0.000    0.000    0.000 pythonapi.py:870(gil_release)
        1    0.000    0.000    0.000    0.000 printing.py:1(<module>)
      359    0.000    0.000    0.000    0.000 errors.py:256(__init__)
      194    0.000    0.000    0.000    0.000 docscrape.py:35(__init__)
      233    0.000    0.000    0.000    0.000 types.py:445(elements)
