tidal_phasing,wind_phasing,diatom_biomass,hab_biomass
1.0,8.0,0.21373633438850562,0.42686190107314304
3.5,19.0,0.21360289441061167,0.4269113551113306
3.0,0.5,0.2136572445757642,0.42670148508229655
4.5,20.0,0.21368958699480767,0.42695924279989234
4.0,20.5,0.21364348320415105,0.4269195207201992
5.0,8.0,0.2138153905566265,0.4268889239193755
5.5,19.0,0.213946989134132,0.42704217952406126
3.5,15.0,0.21361316502077832,0.42690899828918266
5.0,18.0,0.21374377382041343,0.4269646850256834
1.5,13.0,0.2136710156154766,0.42692499079166024
4.5,17.5,0.21363787344254084,0.42692514656256797
4.5,10.0,0.2136676258490002,0.42691302705775497
4.0,2.5,0.21367098162801973,0.4266601411862767
2.0,7.5,0.2137103705360648,0.4268237261930185
4.0,8.0,0.21367184221832988,0.42683631537806543
1.5,20.0,0.2136637666038809,0.42692381518796774
1.5,11.0,0.21367038864038856,0.4269257010486997
4.0,9.0,0.2136666336631105,0.4268758246789465
5.5,11.0,0.2139208679759491,0.42702157904384164
4.0,16.0,0.2136104603293891,0.4269116149972944
5.0,17.5,0.21374455389309757,0.4269646850257554
1.0,10.5,0.2136872753357026,0.4269323724310724
2.0,14.0,0.2136542505875616,0.42691964486585604
2.0,12.0,0.21365540559757773,0.42691964486590983
4.5,10.5,0.21365613771599318,0.4269216377056624
0.5,9.0,0.21374398953546425,0.42690441423910824
4.0,13.5,0.21361345105806454,0.4269116149974275
2.0,23.0,0.21370953573617626,0.42678191056857306
3.5,15.5,0.21361244972317664,0.42690899828908874
4.5,22.0,0.21386223270201044,0.4268775843824948
5.0,22.0,0.21394128952152208,0.4268951569743329
4.5,16.0,0.21364021259844276,0.42692514656263136
4.5,8.0,0.21370472193748852,0.4268496655681002
5.5,17.5,0.21391354894035514,0.42702147388511763
4.5,2.5,0.21376454990928187,0.42667777187299627
1.5,14.0,0.21367029521155667,0.4269249907915833
5.0,21.5,0.2139394054246959,0.42692350511339466
5.5,14.0,0.21391843225664076,0.42702147388535444
3.5,8.0,0.21366918849578678,0.42683426300752997
5.0,13.5,0.21374984616259934,0.4269646850259974
3.0,6.0,0.21366370060454787,0.4267355325570076
3.5,1.5,0.2136439557353803,0.42666688222056914
2.5,3.5,0.2135908389007066,0.42664331766375213
5.0,1.0,0.21384852566464674,0.4267208619520626
2.0,5.5,0.21367452298591175,0.4267177781803813
1.0,20.5,0.21370354935198269,0.4269165621808229
3.0,1.5,0.21361327117036352,0.4266598454894436
4.5,7.0,0.21370454116447585,0.4268038159299242
4.0,23.0,0.21379636765143645,0.4268068617577257
3.5,17.0,0.2136101535256489,0.4269089982890085
2.5,23.0,0.21370439476439823,0.42678244594235254
1.0,8.5,0.21374033732594824,0.426883555315277
2.5,13.0,0.21364045897549055,0.42691454706544935
2.5,3.0,0.21358704877673337,0.42663835907030073
5.5,23.0,0.2139883132914439,0.42684875287201385
5.5,23.5,0.2139706501037373,0.4268164226201346
5.5,10.5,0.21393563855713546,0.42701637916475305
2.0,5.0,0.2136524726775849,0.4266904351195538
4.5,21.0,0.21381201388263119,0.42692932931528116
3.0,19.0,0.21361569395848393,0.4269127409186405
0.5,14.0,0.2137003017046592,0.42693680006233936
1.0,12.0,0.21368719951501597,0.4269306400073779
4.5,20.5,0.21375102588025507,0.42694090917120847
4.0,19.5,0.2135896497536623,0.42692674240670453
1.5,5.5,0.2136898664898964,0.4267232890510648
5.5,19.5,0.2139622067747447,0.42702920039197256
5.0,15.0,0.21374831549247103,0.42696468502594526
3.5,12.0,0.2136154593568292,0.4269089982892707
4.0,6.0,0.2136563729648932,0.42673714977712573
4.0,11.5,0.21361470554743323,0.42691159155504543
4.5,15.0,0.21364164119546894,0.42692514656271874
5.0,6.5,0.21380734982762967,0.42681312501196916
3.0,4.0,0.21358155856226682,0.42665359385288054
4.0,4.0,0.21360081124610575,0.4266681678222382
4.5,1.0,0.21379472304698283,0.42670974404436307
5.5,12.5,0.2139194041064116,0.42702147388537814
1.5,15.0,0.21366919482479407,0.4269249907914957
3.0,2.5,0.21358599155779,0.4266407719870012
3.0,13.0,0.2136259797423857,0.4269108538775778
2.5,16.5,0.213636322057311,0.42691454706527904
2.0,19.0,0.21364528668414162,0.4269219897132549
2.0,14.5,0.21365373565698004,0.4269196448658657
