,U,C,Q2,Q2L,rho,L,nu_t,Kz,Kq,N_BV,algae,biomass,net_growth
44,-1.18452706224709,17.499999999998014,0.004158727258820609,0.005226629174207002,1000.0,1.2564836223634737,0.03176493917055443,0.04002315261865252,0.01620667210141555,0.0,135.19196403819336,10814.944727826225,-1.6666666666666667e-06
45,-1.1879812545440709,17.499999999998018,0.004054996286335635,0.005128400805206917,1000.0,1.2643997782947032,0.03156390334675316,0.03976985008023657,0.016104105457408705,0.0,135.1923316652361,10814.944727826225,-1.6666666666666667e-06
46,-1.1913603043607062,17.499999999998014,0.003951534569101088,0.005024041953328422,1000.0,1.2710937413688512,0.031323598031263014,0.03946706849008243,0.015981503876850628,0.0,135.19271009316,10814.944727826225,-1.6666666666666667e-06
47,-1.1946673057309372,17.499999999998014,0.0038483305129197285,0.004913789344317054,1000.0,1.2765309000681082,0.031044080995612407,0.03911488063956884,0.01583889683424829,0.0,135.19309996413784,10814.944727826225,-1.6666666666666667e-06
48,-1.197905150153006,17.499999999998014,0.0037453720652762283,0.004797883105467931,1000.0,1.2806744823712997,0.03072540942116653,0.03871335857647655,0.015676313503012754,0.0,135.1935019793934,10814.944727826225,-1.6666666666666667e-06
49,-1.201076542031994,17.499999999998018,0.003642646625005473,0.0046765670241245855,1000.0,1.2834853391189,0.030367639748724546,0.03826257341548266,0.015493782678725053,0.0,135.19391690667698,10814.944727826225,-1.6666666666666667e-06
50,-1.204184012416562,17.499999999998018,0.0035401409390606858,0.0045500888282986604,1000.0,1.2849216980066334,0.02997082749174929,0.037762595102832516,0.015291332683847688,0.0,135.1943455889638,10814.944727826225,-1.6666666666666667e-06
51,-1.207229931201087,17.49999999999802,0.003437840983407014,0.0044187004923415775,1000.0,1.2849388830895496,0.029535027004714227,0.037213492124459825,0.01506899124953735,0.0,135.1947889546254,10814.944727826225,-1.6666666666666667e-06
52,-1.2102165179348754,17.499999999998025,0.0033357318243583496,0.004282658571095914,1000.0,1.2834889935811564,0.029060291195882455,0.03661533114409194,0.014826785369107384,0.0,135.1952480293823,10814.944727826225,-1.6666666666666667e-06
53,-1.2131458513533817,17.499999999998025,0.003233797455749852,0.0041422245665551725,1000.0,1.2805205343513453,0.028546671171015243,0.03596817655432723,0.014564741116251145,0.0,135.1957239504286,10814.944727826225,-1.6666666666666656e-06
54,-1.216019877721409,17.49999999999803,0.003132020606121807,0.003997665331794217,1000.0,1.275977988776367,0.027994215790835036,0.03527208991904413,0.014282883419263653,0.0,135.19621798321944,10814.944727826225,-1.666666666666587e-06
55,-1.2188404180540944,17.49999999999803,0.0030303825084782247,0.003849253517834496,1000.0,1.269801322356659,0.02740297112023755,0.03452712927941562,0.013981235780034622,0.0,135.19673154154947,10814.944727826225,-1.6666666666627021e-06
56,-1.2216091742570936,17.49999999999803,0.0029288626230283637,0.003697268070226169,1000.0,1.2619254026335882,0.02677297974084783,0.033733348287738614,0.013659819923320837,0.0,135.19726621172939,10814.944727826225,-1.666666666520624e-06
57,-1.224327734201457,17.49999999999803,0.002827438300409671,0.0035419947835275837,1000.0,1.2522793171816975,0.026104279889958077,0.03289079512250685,0.013318655357440087,0.0,135.19782378190928,10814.944727826225,-1.6666666626431403e-06
58,-1.2269975757197875,17.49999999999803,0.0027260843689182876,0.0033837269236278366,1000.0,1.2407855665169647,0.02539690437733212,0.03199951112359848,0.012957758821634668,0.0,135.19840627792524,10814.944727826225,-1.6666665827442243e-06
59,-1.2296200694763055,17.49999999999803,0.002624772623784064,0.0032227659301099147,1000.0,1.2273591022003685,0.02465087921559737,0.031059529066587703,0.012577143587309882,0.0,135.19901600749202,10814.944727826225,-1.6666653251801745e-06
60,-1.232196480621695,17.49999999999803,0.0025234711888394083,0.0030594222137563048,1000.0,1.21190617159027,0.02386622187818493,0.030070870967771748,0.012176818569250928,0.0,135.19965561512893,10814.944727826225,-1.6666500316219832e-06
61,-1.2347279690901274,17.499999999998025,0.002422143710006312,0.0028940160680913235,1000.0,1.1943229186698898,0.023042939068356208,0.029033545273173297,0.011756787187400645,0.0,135.20032815037948,10814.944727826225,-1.6665046795581254e-06
62,-1.2372155883248384,17.499999999998018,0.0023207483242486185,0.0027268787188734107,1000.0,1.1744936737516127,0.022181023839727206,0.027947543230438347,0.011317045897777262,0.0,135.2010371469719,10814.944727826225,-1.6654128813387471e-06
63,-1.2396602821214047,17.499999999998014,0.002219236324445256,0.0025583535421923476,1000.0,1.152288841518514,0.02128045184661343,0.026812834164319257,0.010857582279434572,0.0,135.2017866713985,10814.944727826225,-1.6588611091572385e-06
64,-1.2420628791409067,17.49999999999801,0.0021175504058776043,0.0023887974910330634,1000.0,1.1275622635202347,0.020341176411595538,0.025629359261871213,0.010378372517978879,0.0,135.20258109370383,10814.944727826225,-1.6271574571327828e-06
65,-1.2444240844471397,17.499999999998007,0.002015622326772834,0.0022185827829741237,1000.0,1.1001478826848472,0.019363121961998582,0.024397023302501025,0.009879378056920603,0.0,135.2034235320107,10814.944727826225,-1.502884750935246e-06
66,-1.2467444671281107,17.499999999998,0.0019133697317678755,0.002048098919874569,1000.0,1.0698554651630423,0.018346175180050772,0.023115683507281534,0.009360541082565944,0.0,135.2043096490382,10814.944727826225,-1.1111954219302517e-06
