depth_averaged_kz,ws,pmax,output
1.9201887657013355e-05,4.166666666666667e-06,1.7482638888888892e-05,1.102616600365935
1.9201887657013355e-05,3.333333333333334e-06,2.326388888888889e-05,1.3705176262348
1.9201887657013355e-05,1.666666666666667e-06,5.920138888888889e-06,0.7476056517559708
1.9201887657013355e-05,-9.166666666666668e-06,2.904513888888889e-05,1.104138006898223
1.9201887657013355e-05,-4.166666666666667e-06,2.326388888888889e-05,1.0974684491258377
1.9201887657013355e-05,-1e-05,1.7482638888888892e-05,0.7306634281986265
1.9201887657013355e-05,7.500000000000001e-06,5.217013888888889e-05,8.185420412919745
1.9201887657013355e-05,9.16666666666667e-06,1.3888888888888888e-07,0.650587148637202
1.9201887657013355e-05,2.5000000000000015e-06,2.904513888888889e-05,1.7409830423379986
1.9201887657013355e-05,-5.833333333333334e-06,2.904513888888889e-05,1.277679441857161
1.9201887657013355e-05,1e-05,2.326388888888889e-05,1.5589843699937258
1.9201887657013355e-05,-1.666666666666667e-06,2.904513888888889e-05,1.525828150743325
1.9201887657013355e-05,8.333333333333344e-07,1.7482638888888892e-05,1.0533676019489526
1.9201887657013355e-05,6.666666666666667e-06,1.3888888888888888e-07,0.6504350804626572
1.9201887657013355e-05,5.000000000000001e-06,1.7482638888888892e-05,1.1154545187383353
1.9201887657013355e-05,-5.833333333333334e-06,1.1701388888888889e-05,0.7216680956682268
1.9201887657013355e-05,-8.333333333333334e-06,5.217013888888889e-05,3.467348630344902
1.9201887657013355e-05,6.666666666666667e-06,2.904513888888889e-05,1.9322310937049074
1.9201887657013355e-05,8.333333333333344e-07,2.326388888888889e-05,1.306148719106974
1.9201887657013355e-05,-5e-06,5.217013888888889e-05,4.274663856944742
1.9201887657013355e-05,-5e-06,8.107638888888889e-05,31.92003516835861
1.9201887657013355e-05,1.666666666666667e-06,1.1701388888888889e-05,0.8805353982421686
1.9201887657013355e-05,1e-05,8.107638888888889e-05,88.37220201651881
1.9201887657013355e-05,7.500000000000001e-06,2.326388888888889e-05,1.4857102831198012
1.9201887657013355e-05,-9.166666666666668e-06,3.4826388888888894e-05,1.3908369477587919
1.9201887657013355e-05,6.666666666666667e-06,1.1701388888888889e-05,0.9197876881854146
1.9201887657013355e-05,2.5000000000000015e-06,5.795138888888889e-05,9.680446283577025
1.9201887657013355e-05,5.000000000000001e-06,1.3888888888888888e-07,0.6503361202051082
1.9201887657013355e-05,5.833333333333336e-06,1.3888888888888888e-07,0.6503853383418856
1.9201887657013355e-05,1.666666666666667e-06,6.95138888888889e-05,21.523614833582908
1.9201887657013355e-05,-8.333333333333327e-07,3.4826388888888894e-05,2.065038858348843
1.9201887657013355e-05,8.333333333333344e-07,5.920138888888889e-06,0.7451440297105684
1.9201887657013355e-05,7.500000000000001e-06,1.3888888888888888e-07,0.6504853165314854
1.9201887657013355e-05,-3.3333333333333333e-06,5.217013888888889e-05,4.73619551865796
1.9201887657013355e-05,7.500000000000001e-06,1.7482638888888892e-05,1.1551109745578152
1.9201887657013355e-05,3.333333333333334e-06,0.0001388888888888889,9502.498831875964
1.9201887657013355e-05,-1e-05,5.920138888888889e-06,0.5494770086877896
1.9201887657013355e-05,-5e-06,4.638888888888889e-05,3.05655455704224
1.9201887657013355e-05,-4.166666666666667e-06,4.060763888888889e-05,2.346247732069152
1.9201887657013355e-05,8.333333333333344e-07,7.52951388888889e-05,31.867627308159776
1.9201887657013355e-05,0.0,3.4826388888888894e-05,2.145194888388542
1.9201887657013355e-05,1.666666666666667e-06,0.0001388888888888889,8267.092063213857
1.9201887657013355e-05,-5e-06,6.95138888888889e-05,13.493761811297212
1.9201887657013355e-05,-8.333333333333334e-06,5.920138888888889e-06,0.5795024165891329
1.9201887657013355e-05,8.333333333333335e-06,4.638888888888889e-05,5.700467711938058
1.9201887657013355e-05,1e-05,5.920138888888889e-06,0.774102168814364
1.9201887657013355e-05,-5e-06,2.904513888888889e-05,1.3244737932122748
1.9201887657013355e-05,-3.3333333333333333e-06,1.3888888888888888e-07,0.5945580772866785
1.9201887657013355e-05,-5.833333333333334e-06,4.638888888888889e-05,2.91401251849985
1.9201887657013355e-05,-8.333333333333334e-06,2.904513888888889e-05,1.1455213825044077
1.9201887657013355e-05,-7.500000000000001e-06,1.7482638888888892e-05,0.8010846248371883
1.9201887657013355e-05,-6.666666666666667e-06,3.4826388888888894e-05,1.569662902943282
1.9201887657013355e-05,6.666666666666667e-06,6.95138888888889e-05,28.693076184769364
1.9201887657013355e-05,-6.666666666666667e-06,2.326388888888889e-05,0.9952040241250923
1.9201887657013355e-05,6.666666666666667e-06,5.795138888888889e-05,11.919996631792163
1.9201887657013355e-05,1e-05,4.638888888888889e-05,6.077365070811993
1.9201887657013355e-05,-4.166666666666667e-06,4.638888888888889e-05,3.2050807504115135
1.9201887657013355e-05,-7.500000000000001e-06,5.217013888888889e-05,3.655332528802942
1.9201887657013355e-05,1e-05,1.7482638888888892e-05,1.1963133193498035
1.9201887657013355e-05,-9.166666666666668e-06,1.1701388888888889e-05,0.6454241990420893
