pressure,ws
5.388235294117647e-06,-6.470588235294117e-05
5.388235294117647e-06,-5.882352941176471e-05
5.388235294117647e-06,-5.294117647058824e-05
5.388235294117647e-06,-4.705882352941177e-05
5.388235294117647e-06,-4.11764705882353e-05
5.388235294117647e-06,-3.529411764705882e-05
5.388235294117647e-06,-2.941176470588235e-05
5.388235294117647e-06,-2.352941176470588e-05
5.388235294117647e-06,-1.764705882352941e-05
5.388235294117647e-06,-1.176470588235294e-05
5.388235294117647e-06,-5.88235294117647e-06
5.388235294117647e-06,0.0
5.388235294117647e-06,5.88235294117647e-06
5.388235294117647e-06,1.176470588235294e-05
5.388235294117647e-06,1.764705882352941e-05
5.388235294117647e-06,2.3529411764705894e-05
5.388235294117647e-06,2.9411764705882364e-05
5.388235294117647e-06,3.5294117647058834e-05
5.388235294117647e-06,4.1176470588235304e-05
5.388235294117647e-06,4.7058823529411774e-05
5.388235294117647e-06,5.2941176470588244e-05
5.388235294117647e-06,5.8823529411764714e-05
5.388235294117647e-06,6.470588235294118e-05
5.388235294117647e-06,7.058823529411765e-05
5.388235294117647e-06,7.647058823529412e-05
5.388235294117647e-06,8.23529411764706e-05
5.388235294117647e-06,8.823529411764706e-05
5.388235294117647e-06,9.411764705882353e-05
5.388235294117647e-06,0.0001
5.676470588235294e-06,-0.0001
5.676470588235294e-06,-9.411764705882353e-05
5.676470588235294e-06,-8.823529411764706e-05
5.676470588235294e-06,-8.23529411764706e-05
5.676470588235294e-06,-7.647058823529412e-05
5.676470588235294e-06,-7.058823529411765e-05
5.676470588235294e-06,-6.470588235294117e-05
5.676470588235294e-06,-5.882352941176471e-05
5.676470588235294e-06,-5.294117647058824e-05
5.676470588235294e-06,-4.705882352941177e-05
5.676470588235294e-06,-4.11764705882353e-05
5.676470588235294e-06,-3.529411764705882e-05
5.676470588235294e-06,-2.941176470588235e-05
5.676470588235294e-06,-2.352941176470588e-05
5.676470588235294e-06,-1.764705882352941e-05
5.676470588235294e-06,-1.176470588235294e-05
5.676470588235294e-06,-5.88235294117647e-06
5.676470588235294e-06,0.0
5.676470588235294e-06,5.88235294117647e-06
5.676470588235294e-06,1.176470588235294e-05
5.676470588235294e-06,1.764705882352941e-05
5.676470588235294e-06,2.3529411764705894e-05
5.676470588235294e-06,2.9411764705882364e-05
5.676470588235294e-06,3.5294117647058834e-05
5.676470588235294e-06,4.1176470588235304e-05
5.676470588235294e-06,4.7058823529411774e-05
5.676470588235294e-06,5.2941176470588244e-05
5.676470588235294e-06,5.8823529411764714e-05
5.676470588235294e-06,6.470588235294118e-05
5.676470588235294e-06,7.058823529411765e-05
5.676470588235294e-06,7.647058823529412e-05
5.676470588235294e-06,8.23529411764706e-05
5.676470588235294e-06,8.823529411764706e-05
5.676470588235294e-06,9.411764705882353e-05
5.676470588235294e-06,0.0001
5.9647058823529415e-06,-0.0001
5.9647058823529415e-06,-9.411764705882353e-05
5.9647058823529415e-06,-8.823529411764706e-05
5.9647058823529415e-06,-8.23529411764706e-05
5.9647058823529415e-06,-7.647058823529412e-05
5.9647058823529415e-06,-7.058823529411765e-05
5.9647058823529415e-06,-6.470588235294117e-05
5.9647058823529415e-06,-5.882352941176471e-05
5.9647058823529415e-06,-5.294117647058824e-05
5.9647058823529415e-06,-4.705882352941177e-05
5.9647058823529415e-06,-4.11764705882353e-05
5.9647058823529415e-06,-3.529411764705882e-05
5.9647058823529415e-06,-2.941176470588235e-05
5.9647058823529415e-06,-2.352941176470588e-05
5.9647058823529415e-06,-1.764705882352941e-05
5.9647058823529415e-06,-1.176470588235294e-05
5.9647058823529415e-06,-5.88235294117647e-06
5.9647058823529415e-06,0.0
5.9647058823529415e-06,5.88235294117647e-06
5.9647058823529415e-06,1.176470588235294e-05
5.9647058823529415e-06,1.764705882352941e-05
5.9647058823529415e-06,2.3529411764705894e-05
5.9647058823529415e-06,2.9411764705882364e-05
5.9647058823529415e-06,3.5294117647058834e-05
5.9647058823529415e-06,4.1176470588235304e-05
5.9647058823529415e-06,4.7058823529411774e-05
5.9647058823529415e-06,5.2941176470588244e-05
5.9647058823529415e-06,5.8823529411764714e-05
5.9647058823529415e-06,6.470588235294118e-05
5.9647058823529415e-06,7.058823529411765e-05
5.9647058823529415e-06,7.647058823529412e-05
5.9647058823529415e-06,8.23529411764706e-05
5.9647058823529415e-06,8.823529411764706e-05
5.9647058823529415e-06,9.411764705882353e-05
5.9647058823529415e-06,0.0001
6.252941176470588e-06,-0.0001
6.252941176470588e-06,-9.411764705882353e-05
6.252941176470588e-06,-8.823529411764706e-05
6.252941176470588e-06,-8.23529411764706e-05
6.252941176470588e-06,-7.647058823529412e-05
6.252941176470588e-06,-7.058823529411765e-05
6.252941176470588e-06,-6.470588235294117e-05
6.252941176470588e-06,-5.882352941176471e-05
6.252941176470588e-06,-5.294117647058824e-05
6.252941176470588e-06,-4.705882352941177e-05
6.252941176470588e-06,-4.11764705882353e-05
6.252941176470588e-06,-3.529411764705882e-05
6.252941176470588e-06,-2.941176470588235e-05
6.252941176470588e-06,-2.352941176470588e-05
6.252941176470588e-06,-1.764705882352941e-05
6.252941176470588e-06,-1.176470588235294e-05
6.252941176470588e-06,-5.88235294117647e-06
6.252941176470588e-06,0.0
6.252941176470588e-06,5.88235294117647e-06
6.252941176470588e-06,1.176470588235294e-05
6.252941176470588e-06,1.764705882352941e-05
6.252941176470588e-06,2.3529411764705894e-05
6.252941176470588e-06,2.9411764705882364e-05
6.252941176470588e-06,3.5294117647058834e-05
6.252941176470588e-06,4.1176470588235304e-05
6.252941176470588e-06,4.7058823529411774e-05
6.252941176470588e-06,5.2941176470588244e-05
6.252941176470588e-06,5.8823529411764714e-05
6.252941176470588e-06,6.470588235294118e-05
6.252941176470588e-06,7.058823529411765e-05
6.252941176470588e-06,7.647058823529412e-05
6.252941176470588e-06,8.23529411764706e-05
6.252941176470588e-06,8.823529411764706e-05
6.252941176470588e-06,9.411764705882353e-05
6.252941176470588e-06,0.0001
6.541176470588235e-06,-0.0001
6.541176470588235e-06,-9.411764705882353e-05
6.541176470588235e-06,-8.823529411764706e-05
6.541176470588235e-06,-8.23529411764706e-05
6.541176470588235e-06,-7.647058823529412e-05
6.541176470588235e-06,-7.058823529411765e-05
6.541176470588235e-06,-6.470588235294117e-05
6.541176470588235e-06,-5.882352941176471e-05
6.541176470588235e-06,-5.294117647058824e-05
6.541176470588235e-06,-4.705882352941177e-05
6.541176470588235e-06,-4.11764705882353e-05
6.541176470588235e-06,-3.529411764705882e-05
6.541176470588235e-06,-2.941176470588235e-05
6.541176470588235e-06,-2.352941176470588e-05
6.541176470588235e-06,-1.764705882352941e-05
6.541176470588235e-06,-1.176470588235294e-05
6.541176470588235e-06,-5.88235294117647e-06
6.541176470588235e-06,0.0
6.541176470588235e-06,5.88235294117647e-06
6.541176470588235e-06,1.176470588235294e-05
6.541176470588235e-06,1.764705882352941e-05
6.541176470588235e-06,2.3529411764705894e-05
6.541176470588235e-06,2.9411764705882364e-05
6.541176470588235e-06,3.5294117647058834e-05
6.541176470588235e-06,4.1176470588235304e-05
6.541176470588235e-06,4.7058823529411774e-05
6.541176470588235e-06,5.2941176470588244e-05
6.541176470588235e-06,5.8823529411764714e-05
6.541176470588235e-06,6.470588235294118e-05
6.541176470588235e-06,7.058823529411765e-05
6.541176470588235e-06,7.647058823529412e-05
6.541176470588235e-06,8.23529411764706e-05
6.541176470588235e-06,8.823529411764706e-05
6.541176470588235e-06,9.411764705882353e-05
6.541176470588235e-06,0.0001
6.829411764705883e-06,-0.0001
6.829411764705883e-06,-9.411764705882353e-05
6.829411764705883e-06,-8.823529411764706e-05
6.829411764705883e-06,-8.23529411764706e-05
6.829411764705883e-06,-7.647058823529412e-05
6.829411764705883e-06,-7.058823529411765e-05
6.829411764705883e-06,-6.470588235294117e-05
6.829411764705883e-06,-5.882352941176471e-05
6.829411764705883e-06,-5.294117647058824e-05
6.829411764705883e-06,-4.705882352941177e-05
6.829411764705883e-06,-4.11764705882353e-05
6.829411764705883e-06,-3.529411764705882e-05
6.829411764705883e-06,-2.941176470588235e-05
6.829411764705883e-06,-2.352941176470588e-05
6.829411764705883e-06,-1.764705882352941e-05
6.829411764705883e-06,-1.176470588235294e-05
6.829411764705883e-06,-5.88235294117647e-06
6.829411764705883e-06,0.0
6.829411764705883e-06,5.88235294117647e-06
6.829411764705883e-06,1.176470588235294e-05
6.829411764705883e-06,1.764705882352941e-05
6.829411764705883e-06,2.3529411764705894e-05
6.829411764705883e-06,2.9411764705882364e-05
6.829411764705883e-06,3.5294117647058834e-05
6.829411764705883e-06,4.1176470588235304e-05
6.829411764705883e-06,4.7058823529411774e-05
6.829411764705883e-06,5.2941176470588244e-05
6.829411764705883e-06,5.8823529411764714e-05
6.829411764705883e-06,6.470588235294118e-05
6.829411764705883e-06,7.058823529411765e-05
6.829411764705883e-06,7.647058823529412e-05
6.829411764705883e-06,8.23529411764706e-05
6.829411764705883e-06,8.823529411764706e-05
6.829411764705883e-06,9.411764705882353e-05
6.829411764705883e-06,0.0001
7.117647058823529e-06,-0.0001
7.117647058823529e-06,-9.411764705882353e-05
7.117647058823529e-06,-8.823529411764706e-05
7.117647058823529e-06,-8.23529411764706e-05
7.117647058823529e-06,-7.647058823529412e-05
7.117647058823529e-06,-7.058823529411765e-05
7.117647058823529e-06,-6.470588235294117e-05
7.117647058823529e-06,-5.882352941176471e-05
7.117647058823529e-06,-5.294117647058824e-05
7.117647058823529e-06,-4.705882352941177e-05
7.117647058823529e-06,-4.11764705882353e-05
7.117647058823529e-06,-3.529411764705882e-05
7.117647058823529e-06,-2.941176470588235e-05
7.117647058823529e-06,-2.352941176470588e-05
7.117647058823529e-06,-1.764705882352941e-05
7.117647058823529e-06,-1.176470588235294e-05
7.117647058823529e-06,-5.88235294117647e-06
7.117647058823529e-06,0.0
7.117647058823529e-06,5.88235294117647e-06
7.117647058823529e-06,1.176470588235294e-05
7.117647058823529e-06,1.764705882352941e-05
7.117647058823529e-06,2.3529411764705894e-05
7.117647058823529e-06,2.9411764705882364e-05
7.117647058823529e-06,3.5294117647058834e-05
7.117647058823529e-06,4.1176470588235304e-05
7.117647058823529e-06,4.7058823529411774e-05
7.117647058823529e-06,5.2941176470588244e-05
7.117647058823529e-06,5.8823529411764714e-05
7.117647058823529e-06,6.470588235294118e-05
7.117647058823529e-06,7.058823529411765e-05
7.117647058823529e-06,7.647058823529412e-05
7.117647058823529e-06,8.23529411764706e-05
7.117647058823529e-06,8.823529411764706e-05
7.117647058823529e-06,9.411764705882353e-05
7.117647058823529e-06,0.0001
7.4058823529411765e-06,-0.0001
7.4058823529411765e-06,-9.411764705882353e-05
7.4058823529411765e-06,-8.823529411764706e-05
7.4058823529411765e-06,-8.23529411764706e-05
7.4058823529411765e-06,-7.647058823529412e-05
7.4058823529411765e-06,-7.058823529411765e-05
7.4058823529411765e-06,-6.470588235294117e-05
7.4058823529411765e-06,-5.882352941176471e-05
7.4058823529411765e-06,-5.294117647058824e-05
7.4058823529411765e-06,-4.705882352941177e-05
7.4058823529411765e-06,-4.11764705882353e-05
7.4058823529411765e-06,-3.529411764705882e-05
7.4058823529411765e-06,-2.941176470588235e-05
7.4058823529411765e-06,-2.352941176470588e-05
7.4058823529411765e-06,-1.764705882352941e-05
7.4058823529411765e-06,-1.176470588235294e-05
7.4058823529411765e-06,-5.88235294117647e-06
7.4058823529411765e-06,0.0
7.4058823529411765e-06,5.88235294117647e-06
7.4058823529411765e-06,1.176470588235294e-05
7.4058823529411765e-06,1.764705882352941e-05
7.4058823529411765e-06,2.3529411764705894e-05
7.4058823529411765e-06,2.9411764705882364e-05
7.4058823529411765e-06,3.5294117647058834e-05
7.4058823529411765e-06,4.1176470588235304e-05
7.4058823529411765e-06,4.7058823529411774e-05
7.4058823529411765e-06,5.2941176470588244e-05
7.4058823529411765e-06,5.8823529411764714e-05
7.4058823529411765e-06,6.470588235294118e-05
7.4058823529411765e-06,7.058823529411765e-05
7.4058823529411765e-06,7.647058823529412e-05
7.4058823529411765e-06,8.23529411764706e-05
7.4058823529411765e-06,8.823529411764706e-05
7.4058823529411765e-06,9.411764705882353e-05
7.4058823529411765e-06,0.0001
7.694117647058824e-06,-0.0001
7.694117647058824e-06,-9.411764705882353e-05
7.694117647058824e-06,-8.823529411764706e-05
7.694117647058824e-06,-8.23529411764706e-05
7.694117647058824e-06,-7.647058823529412e-05
7.694117647058824e-06,-7.058823529411765e-05
7.694117647058824e-06,-6.470588235294117e-05
7.694117647058824e-06,-5.882352941176471e-05
7.694117647058824e-06,-5.294117647058824e-05
7.694117647058824e-06,-4.705882352941177e-05
7.694117647058824e-06,-4.11764705882353e-05
7.694117647058824e-06,-3.529411764705882e-05
7.694117647058824e-06,-2.941176470588235e-05
7.694117647058824e-06,-2.352941176470588e-05
7.694117647058824e-06,-1.764705882352941e-05
7.694117647058824e-06,-1.176470588235294e-05
7.694117647058824e-06,-5.88235294117647e-06
7.694117647058824e-06,0.0
7.694117647058824e-06,5.88235294117647e-06
7.694117647058824e-06,1.176470588235294e-05
7.694117647058824e-06,1.764705882352941e-05
7.694117647058824e-06,2.3529411764705894e-05
7.694117647058824e-06,2.9411764705882364e-05
7.694117647058824e-06,3.5294117647058834e-05
7.694117647058824e-06,4.1176470588235304e-05
7.694117647058824e-06,4.7058823529411774e-05
7.694117647058824e-06,5.2941176470588244e-05
7.694117647058824e-06,5.8823529411764714e-05
7.694117647058824e-06,6.470588235294118e-05
7.694117647058824e-06,7.058823529411765e-05
7.694117647058824e-06,7.647058823529412e-05
7.694117647058824e-06,8.23529411764706e-05
7.694117647058824e-06,8.823529411764706e-05
7.694117647058824e-06,9.411764705882353e-05
7.694117647058824e-06,0.0001
7.98235294117647e-06,-0.0001
7.98235294117647e-06,-9.411764705882353e-05
7.98235294117647e-06,-8.823529411764706e-05
7.98235294117647e-06,-8.23529411764706e-05
7.98235294117647e-06,-7.647058823529412e-05
7.98235294117647e-06,-7.058823529411765e-05
7.98235294117647e-06,-6.470588235294117e-05
7.98235294117647e-06,-5.882352941176471e-05
7.98235294117647e-06,-5.294117647058824e-05
7.98235294117647e-06,-4.705882352941177e-05
7.98235294117647e-06,-4.11764705882353e-05
7.98235294117647e-06,-3.529411764705882e-05
7.98235294117647e-06,-2.941176470588235e-05
7.98235294117647e-06,-2.352941176470588e-05
7.98235294117647e-06,-1.764705882352941e-05
7.98235294117647e-06,-1.176470588235294e-05
7.98235294117647e-06,-5.88235294117647e-06
7.98235294117647e-06,0.0
7.98235294117647e-06,5.88235294117647e-06
7.98235294117647e-06,1.176470588235294e-05
7.98235294117647e-06,1.764705882352941e-05
7.98235294117647e-06,2.3529411764705894e-05
7.98235294117647e-06,2.9411764705882364e-05
7.98235294117647e-06,3.5294117647058834e-05
7.98235294117647e-06,4.1176470588235304e-05
7.98235294117647e-06,4.7058823529411774e-05
7.98235294117647e-06,5.2941176470588244e-05
7.98235294117647e-06,5.8823529411764714e-05
7.98235294117647e-06,6.470588235294118e-05
7.98235294117647e-06,7.058823529411765e-05
7.98235294117647e-06,7.647058823529412e-05
7.98235294117647e-06,8.23529411764706e-05
7.98235294117647e-06,8.823529411764706e-05
7.98235294117647e-06,9.411764705882353e-05
7.98235294117647e-06,0.0001
8.270588235294118e-06,-0.0001
8.270588235294118e-06,-9.411764705882353e-05
8.270588235294118e-06,-8.823529411764706e-05
8.270588235294118e-06,-8.23529411764706e-05
8.270588235294118e-06,-7.647058823529412e-05
8.270588235294118e-06,-7.058823529411765e-05
8.270588235294118e-06,-6.470588235294117e-05
8.270588235294118e-06,-5.882352941176471e-05
8.270588235294118e-06,-5.294117647058824e-05
8.270588235294118e-06,-4.705882352941177e-05
8.270588235294118e-06,-4.11764705882353e-05
8.270588235294118e-06,-3.529411764705882e-05
8.270588235294118e-06,-2.941176470588235e-05
8.270588235294118e-06,-2.352941176470588e-05
8.270588235294118e-06,-1.764705882352941e-05
8.270588235294118e-06,-1.176470588235294e-05
8.270588235294118e-06,-5.88235294117647e-06
8.270588235294118e-06,0.0
8.270588235294118e-06,5.88235294117647e-06
8.270588235294118e-06,1.176470588235294e-05
8.270588235294118e-06,1.764705882352941e-05
8.270588235294118e-06,2.3529411764705894e-05
8.270588235294118e-06,2.9411764705882364e-05
8.270588235294118e-06,3.5294117647058834e-05
8.270588235294118e-06,4.1176470588235304e-05
8.270588235294118e-06,4.7058823529411774e-05
8.270588235294118e-06,5.2941176470588244e-05
8.270588235294118e-06,5.8823529411764714e-05
8.270588235294118e-06,6.470588235294118e-05
8.270588235294118e-06,7.058823529411765e-05
8.270588235294118e-06,7.647058823529412e-05
8.270588235294118e-06,8.23529411764706e-05
8.270588235294118e-06,8.823529411764706e-05
8.270588235294118e-06,9.411764705882353e-05
8.270588235294118e-06,0.0001
8.558823529411765e-06,-0.0001
8.558823529411765e-06,-9.411764705882353e-05
8.558823529411765e-06,-8.823529411764706e-05
8.558823529411765e-06,-8.23529411764706e-05
8.558823529411765e-06,-7.647058823529412e-05
8.558823529411765e-06,-7.058823529411765e-05
8.558823529411765e-06,-6.470588235294117e-05
8.558823529411765e-06,-5.882352941176471e-05
8.558823529411765e-06,-5.294117647058824e-05
8.558823529411765e-06,-4.705882352941177e-05
8.558823529411765e-06,-4.11764705882353e-05
8.558823529411765e-06,-3.529411764705882e-05
8.558823529411765e-06,-2.941176470588235e-05
8.558823529411765e-06,-2.352941176470588e-05
8.558823529411765e-06,-1.764705882352941e-05
8.558823529411765e-06,-1.176470588235294e-05
8.558823529411765e-06,-5.88235294117647e-06
8.558823529411765e-06,0.0
8.558823529411765e-06,5.88235294117647e-06
8.558823529411765e-06,1.176470588235294e-05
8.558823529411765e-06,1.764705882352941e-05
8.558823529411765e-06,2.3529411764705894e-05
8.558823529411765e-06,2.9411764705882364e-05
8.558823529411765e-06,3.5294117647058834e-05
8.558823529411765e-06,4.1176470588235304e-05
8.558823529411765e-06,4.7058823529411774e-05
8.558823529411765e-06,5.2941176470588244e-05
8.558823529411765e-06,5.8823529411764714e-05
8.558823529411765e-06,6.470588235294118e-05
8.558823529411765e-06,7.058823529411765e-05
8.558823529411765e-06,7.647058823529412e-05
8.558823529411765e-06,8.23529411764706e-05
8.558823529411765e-06,8.823529411764706e-05
8.558823529411765e-06,9.411764705882353e-05
8.558823529411765e-06,0.0001
8.847058823529411e-06,-0.0001
8.847058823529411e-06,-9.411764705882353e-05
8.847058823529411e-06,-8.823529411764706e-05
8.847058823529411e-06,-8.23529411764706e-05
8.847058823529411e-06,-7.647058823529412e-05
8.847058823529411e-06,-7.058823529411765e-05
8.847058823529411e-06,-6.470588235294117e-05
8.847058823529411e-06,-5.882352941176471e-05
8.847058823529411e-06,-5.294117647058824e-05
8.847058823529411e-06,-4.705882352941177e-05
8.847058823529411e-06,-4.11764705882353e-05
8.847058823529411e-06,-3.529411764705882e-05
8.847058823529411e-06,-2.941176470588235e-05
8.847058823529411e-06,-2.352941176470588e-05
8.847058823529411e-06,-1.764705882352941e-05
8.847058823529411e-06,-1.176470588235294e-05
8.847058823529411e-06,-5.88235294117647e-06
8.847058823529411e-06,0.0
8.847058823529411e-06,5.88235294117647e-06
8.847058823529411e-06,1.176470588235294e-05
8.847058823529411e-06,1.764705882352941e-05
8.847058823529411e-06,2.3529411764705894e-05
8.847058823529411e-06,2.9411764705882364e-05
8.847058823529411e-06,3.5294117647058834e-05
8.847058823529411e-06,4.1176470588235304e-05
8.847058823529411e-06,4.7058823529411774e-05
8.847058823529411e-06,5.2941176470588244e-05
8.847058823529411e-06,5.8823529411764714e-05
8.847058823529411e-06,6.470588235294118e-05
8.847058823529411e-06,7.058823529411765e-05
8.847058823529411e-06,7.647058823529412e-05
8.847058823529411e-06,8.23529411764706e-05
8.847058823529411e-06,8.823529411764706e-05
8.847058823529411e-06,9.411764705882353e-05
8.847058823529411e-06,0.0001
9.13529411764706e-06,-0.0001
9.13529411764706e-06,-9.411764705882353e-05
9.13529411764706e-06,-8.823529411764706e-05
9.13529411764706e-06,-8.23529411764706e-05
9.13529411764706e-06,-7.647058823529412e-05
9.13529411764706e-06,-7.058823529411765e-05
9.13529411764706e-06,-6.470588235294117e-05
9.13529411764706e-06,-5.882352941176471e-05
9.13529411764706e-06,-5.294117647058824e-05
9.13529411764706e-06,-4.705882352941177e-05
9.13529411764706e-06,-4.11764705882353e-05
9.13529411764706e-06,-3.529411764705882e-05
9.13529411764706e-06,-2.941176470588235e-05
9.13529411764706e-06,-2.352941176470588e-05
9.13529411764706e-06,-1.764705882352941e-05
9.13529411764706e-06,-1.176470588235294e-05
9.13529411764706e-06,-5.88235294117647e-06
9.13529411764706e-06,0.0
9.13529411764706e-06,5.88235294117647e-06
9.13529411764706e-06,1.176470588235294e-05
9.13529411764706e-06,1.764705882352941e-05
9.13529411764706e-06,2.3529411764705894e-05
9.13529411764706e-06,2.9411764705882364e-05
9.13529411764706e-06,3.5294117647058834e-05
9.13529411764706e-06,4.1176470588235304e-05
9.13529411764706e-06,4.7058823529411774e-05
9.13529411764706e-06,5.2941176470588244e-05
9.13529411764706e-06,5.8823529411764714e-05
9.13529411764706e-06,6.470588235294118e-05
9.13529411764706e-06,7.058823529411765e-05
9.13529411764706e-06,7.647058823529412e-05
9.13529411764706e-06,8.23529411764706e-05
9.13529411764706e-06,8.823529411764706e-05
9.13529411764706e-06,9.411764705882353e-05
9.13529411764706e-06,0.0001
9.423529411764706e-06,-0.0001
9.423529411764706e-06,-9.411764705882353e-05
9.423529411764706e-06,-8.823529411764706e-05
9.423529411764706e-06,-8.23529411764706e-05
9.423529411764706e-06,-7.647058823529412e-05
9.423529411764706e-06,-7.058823529411765e-05
9.423529411764706e-06,-6.470588235294117e-05
9.423529411764706e-06,-5.882352941176471e-05
9.423529411764706e-06,-5.294117647058824e-05
9.423529411764706e-06,-4.705882352941177e-05
9.423529411764706e-06,-4.11764705882353e-05
9.423529411764706e-06,-3.529411764705882e-05
9.423529411764706e-06,-2.941176470588235e-05
9.423529411764706e-06,-2.352941176470588e-05
9.423529411764706e-06,-1.764705882352941e-05
9.423529411764706e-06,-1.176470588235294e-05
9.423529411764706e-06,-5.88235294117647e-06
9.423529411764706e-06,0.0
9.423529411764706e-06,5.88235294117647e-06
9.423529411764706e-06,1.176470588235294e-05
9.423529411764706e-06,1.764705882352941e-05
9.423529411764706e-06,2.3529411764705894e-05
9.423529411764706e-06,2.9411764705882364e-05
9.423529411764706e-06,3.5294117647058834e-05
9.423529411764706e-06,4.1176470588235304e-05
9.423529411764706e-06,4.7058823529411774e-05
9.423529411764706e-06,5.2941176470588244e-05
9.423529411764706e-06,5.8823529411764714e-05
9.423529411764706e-06,6.470588235294118e-05
9.423529411764706e-06,7.058823529411765e-05
9.423529411764706e-06,7.647058823529412e-05
9.423529411764706e-06,8.23529411764706e-05
9.423529411764706e-06,8.823529411764706e-05
9.423529411764706e-06,9.411764705882353e-05
9.423529411764706e-06,0.0001
9.711764705882353e-06,-0.0001
9.711764705882353e-06,-9.411764705882353e-05
9.711764705882353e-06,-8.823529411764706e-05
9.711764705882353e-06,-8.23529411764706e-05
9.711764705882353e-06,-7.647058823529412e-05
9.711764705882353e-06,-7.058823529411765e-05
9.711764705882353e-06,-6.470588235294117e-05
9.711764705882353e-06,-5.882352941176471e-05
9.711764705882353e-06,-5.294117647058824e-05
9.711764705882353e-06,-4.705882352941177e-05
9.711764705882353e-06,-4.11764705882353e-05
9.711764705882353e-06,-3.529411764705882e-05
9.711764705882353e-06,-2.941176470588235e-05
9.711764705882353e-06,-2.352941176470588e-05
9.711764705882353e-06,-1.764705882352941e-05
9.711764705882353e-06,-1.176470588235294e-05
9.711764705882353e-06,-5.88235294117647e-06
9.711764705882353e-06,0.0
9.711764705882353e-06,5.88235294117647e-06
9.711764705882353e-06,1.176470588235294e-05
9.711764705882353e-06,1.764705882352941e-05
9.711764705882353e-06,2.3529411764705894e-05
9.711764705882353e-06,2.9411764705882364e-05
9.711764705882353e-06,3.5294117647058834e-05
9.711764705882353e-06,4.1176470588235304e-05
9.711764705882353e-06,4.7058823529411774e-05
9.711764705882353e-06,5.2941176470588244e-05
9.711764705882353e-06,5.8823529411764714e-05
9.711764705882353e-06,6.470588235294118e-05
9.711764705882353e-06,7.058823529411765e-05
9.711764705882353e-06,7.647058823529412e-05
9.711764705882353e-06,8.23529411764706e-05
9.711764705882353e-06,8.823529411764706e-05
9.711764705882353e-06,9.411764705882353e-05
9.711764705882353e-06,0.0001
1e-05,-0.0001
1e-05,-9.411764705882353e-05
1e-05,-8.823529411764706e-05
1e-05,-8.23529411764706e-05
1e-05,-7.647058823529412e-05
1e-05,-7.058823529411765e-05
1e-05,-6.470588235294117e-05
1e-05,-5.882352941176471e-05
1e-05,-5.294117647058824e-05
1e-05,-4.705882352941177e-05
1e-05,-4.11764705882353e-05
1e-05,-3.529411764705882e-05
1e-05,-2.941176470588235e-05
1e-05,-2.352941176470588e-05
1e-05,-1.764705882352941e-05
1e-05,-1.176470588235294e-05
1e-05,-5.88235294117647e-06
1e-05,0.0
1e-05,5.88235294117647e-06
1e-05,1.176470588235294e-05
1e-05,1.764705882352941e-05
1e-05,2.3529411764705894e-05
1e-05,2.9411764705882364e-05
1e-05,3.5294117647058834e-05
1e-05,4.1176470588235304e-05
1e-05,4.7058823529411774e-05
1e-05,5.2941176470588244e-05
1e-05,5.8823529411764714e-05
1e-05,6.470588235294118e-05
1e-05,7.058823529411765e-05
1e-05,7.647058823529412e-05
1e-05,8.23529411764706e-05
1e-05,8.823529411764706e-05
1e-05,9.411764705882353e-05
1e-05,0.0001
